,reset,resolution,x,y,z
57,1728.0,2.0,-303.0,-1419.0,2557.0
58,1728.0,2.0,-299.0,-1405.0,2589.0
59,1728.0,2.0,-312.0,-1447.0,2579.0
60,1728.0,2.0,-277.0,-1443.0,2622.0
61,1728.0,2.0,-305.0,-1394.0,2597.0
62,1728.0,2.0,-344.0,-1375.0,2616.0
63,1728.0,2.0,-321.0,-1377.0,2621.0
64,1728.0,2.0,-303.0,-1325.0,2598.0
65,1728.0,2.0,-329.0,-1296.0,2591.0
66,1729.0,2.0,-448.0,-1340.0,2586.0
67,1729.0,2.0,-529.0,-1361.0,2483.0
68,1729.0,2.0,-479.0,-1336.0,2479.0
69,1729.0,2.0,-404.0,-1384.0,2453.0
70,1729.0,2.0,-419.0,-1215.0,2570.0
71,1729.0,2.0,-415.0,-1213.0,2580.0
72,1729.0,2.0,-434.0,-1195.0,2601.0
73,1729.0,2.0,-364.0,-1142.0,2572.0
74,1729.0,2.0,-415.0,-1062.0,2590.0
75,1729.0,2.0,-461.0,-1088.0,2619.0
76,1729.0,2.0,-521.0,-1134.0,2652.0
77,1729.0,2.0,-501.0,-929.0,2650.0
78,1729.0,2.0,-514.0,-844.0,2624.0
79,1729.0,2.0,-538.0,-955.0,2546.0
80,1729.0,2.0,-523.0,-1072.0,2574.0
81,1729.0,2.0,-459.0,-1180.0,2603.0
82,1729.0,2.0,-530.0,-1349.0,2582.0
83,1729.0,2.0,-565.0,-1321.0,2620.0
84,1729.0,2.0,-544.0,-1106.0,2594.0
85,1729.0,2.0,-545.0,-1024.0,2620.0
86,1730.0,2.0,-545.0,-1080.0,2609.0
87,1730.0,2.0,-568.0,-1193.0,2603.0
88,1730.0,2.0,-565.0,-1076.0,2645.0
89,1730.0,2.0,-572.0,-1117.0,2620.0
90,1730.0,2.0,-555.0,-1140.0,2620.0
91,1730.0,2.0,-603.0,-1238.0,2613.0
92,1730.0,2.0,-668.0,-1258.0,2575.0
93,1730.0,2.0,-609.0,-1136.0,2627.0
94,1730.0,2.0,-614.0,-1103.0,2626.0
95,1730.0,2.0,-588.0,-1011.0,2651.0
96,1730.0,2.0,-633.0,-981.0,2614.0
97,1730.0,2.0,-505.0,-620.0,2663.0
98,1730.0,2.0,-130.0,19.0,2822.0
99,1730.0,2.0,-156.0,-211.0,2808.0
100,1730.0,2.0,-148.0,-332.0,2785.0
101,1730.0,2.0,-133.0,-485.0,2763.0
102,1730.0,2.0,-87.0,-690.0,2699.0
103,1730.0,2.0,-104.0,-534.0,2704.0
104,1730.0,2.0,-26.0,-464.0,2730.0
105,1730.0,2.0,-24.0,-509.0,2738.0
106,1730.0,2.0,21.0,-563.0,2693.0
107,1731.0,2.0,72.0,-587.0,2653.0
108,1731.0,2.0,-25.0,-321.0,2712.0
109,1731.0,2.0,-80.0,-225.0,2793.0
110,1731.0,2.0,-50.0,-235.0,2734.0
111,1731.0,2.0,-58.0,-195.0,2750.0
112,1731.0,2.0,-61.0,-192.0,2726.0
113,1731.0,2.0,-85.0,-177.0,2752.0
114,1731.0,2.0,-130.0,-113.0,2775.0
115,1731.0,2.0,-98.0,-115.0,2764.0
116,1731.0,2.0,-104.0,-101.0,2788.0
117,1731.0,2.0,-63.0,-138.0,2769.0
118,1731.0,2.0,-33.0,-155.0,2747.0
119,1731.0,2.0,-19.0,-254.0,2740.0
120,1731.0,2.0,3.0,-263.0,2746.0
121,1731.0,2.0,22.0,-222.0,2718.0
122,1731.0,2.0,-19.0,-185.0,2742.0
123,1731.0,2.0,-9.0,-94.0,2761.0
124,1731.0,2.0,-3.0,-136.0,2742.0
125,1731.0,2.0,30.0,-165.0,2724.0
126,1731.0,2.0,38.0,-214.0,2709.0
127,1731.0,2.0,27.0,-200.0,2721.0
128,1732.0,2.0,15.0,-115.0,2729.0
129,1732.0,2.0,4.0,4.0,2725.0
130,1732.0,2.0,5.0,30.0,2716.0
131,1732.0,2.0,-43.0,63.0,2689.0
132,1732.0,2.0,9.0,26.0,2706.0
133,1732.0,2.0,46.0,-58.0,2699.0
134,1732.0,2.0,15.0,10.0,2724.0
135,1732.0,2.0,84.0,-84.0,2714.0
136,1732.0,2.0,64.0,1.0,2713.0
137,1732.0,2.0,-22.0,35.0,2747.0
138,1732.0,2.0,1.0,9.0,2737.0
139,1732.0,2.0,-44.0,68.0,2765.0
140,1732.0,2.0,-40.0,34.0,2761.0
141,1732.0,2.0,4.0,30.0,2737.0
142,1732.0,2.0,22.0,-11.0,2727.0
143,1732.0,2.0,19.0,-72.0,2703.0
144,1732.0,2.0,24.0,5.0,2659.0
145,1732.0,2.0,-116.0,243.0,2762.0
146,1732.0,2.0,-182.0,377.0,2745.0
147,1732.0,2.0,-69.0,243.0,2781.0
148,1733.0,2.0,51.0,-5.0,2678.0
149,1733.0,2.0,14.0,99.0,2706.0
150,1733.0,2.0,-152.0,194.0,2736.0
151,1733.0,2.0,-203.0,217.0,2760.0
152,1733.0,2.0,-67.0,130.0,2769.0
153,1733.0,2.0,71.0,-7.0,2676.0
154,1733.0,2.0,267.0,-127.0,2592.0
155,1733.0,2.0,241.0,-61.0,2645.0
156,1733.0,2.0,200.0,-82.0,2645.0
157,1733.0,2.0,184.0,-89.0,2654.0
158,1733.0,2.0,180.0,-122.0,2673.0
159,1733.0,2.0,85.0,-22.0,2661.0
160,1733.0,2.0,101.0,-13.0,2651.0
161,1733.0,2.0,174.0,65.0,2616.0
162,1733.0,2.0,108.0,-13.0,2636.0
163,1733.0,2.0,122.0,-86.0,2647.0
164,1733.0,2.0,173.0,-119.0,2591.0
165,1733.0,2.0,239.0,-29.0,2550.0
166,1733.0,2.0,250.0,-19.0,2566.0
167,1733.0,2.0,200.0,-19.0,2559.0
168,1733.0,2.0,198.0,84.0,2560.0
169,1734.0,2.0,283.0,71.0,2542.0
170,1734.0,2.0,295.0,80.0,2490.0
171,1734.0,2.0,212.0,144.0,2525.0
172,1734.0,2.0,338.0,178.0,2456.0
173,1734.0,2.0,301.0,25.0,2467.0
174,1734.0,2.0,378.0,-99.0,2433.0
175,1734.0,2.0,392.0,-18.0,2438.0
176,1734.0,2.0,511.0,-84.0,2373.0
177,1734.0,2.0,425.0,273.0,2321.0
178,1734.0,2.0,336.0,711.0,2321.0
179,1734.0,2.0,269.0,925.0,2295.0
180,1734.0,2.0,197.0,732.0,2455.0
181,1734.0,2.0,333.0,832.0,2290.0
182,1734.0,2.0,369.0,817.0,2275.0
183,1734.0,2.0,394.0,899.0,2260.0
184,1734.0,2.0,378.0,1189.0,2076.0
185,1734.0,2.0,408.0,507.0,2320.0
186,1734.0,2.0,437.0,296.0,2345.0
187,1734.0,2.0,450.0,365.0,2321.0
188,1734.0,2.0,466.0,373.0,2339.0
189,1735.0,2.0,467.0,332.0,2333.0
190,1735.0,2.0,498.0,472.0,2291.0
191,1735.0,2.0,492.0,577.0,2261.0
192,1735.0,2.0,500.0,360.0,2270.0
193,1735.0,2.0,485.0,302.0,2287.0
194,1735.0,2.0,474.0,277.0,2346.0
195,1735.0,2.0,491.0,448.0,2360.0
196,1735.0,2.0,491.0,436.0,2376.0
197,1735.0,2.0,442.0,323.0,2368.0
198,1735.0,2.0,363.0,366.0,2406.0
199,1735.0,2.0,317.0,314.0,2440.0
200,1735.0,2.0,326.0,421.0,2440.0
201,1735.0,2.0,564.0,350.0,2227.0
202,1735.0,2.0,560.0,411.0,2127.0
203,1735.0,2.0,329.0,374.0,2306.0
204,1735.0,2.0,323.0,256.0,2399.0
205,1735.0,2.0,650.0,163.0,2071.0
206,1735.0,2.0,727.0,286.0,1915.0
207,1735.0,2.0,488.0,319.0,2196.0
208,1735.0,2.0,554.0,531.0,2136.0
209,1735.0,2.0,730.0,631.0,1908.0
210,1736.0,2.0,688.0,496.0,2042.0
211,1736.0,2.0,714.0,351.0,2117.0
212,1736.0,2.0,315.0,328.0,2358.0
213,1736.0,2.0,368.0,277.0,2424.0
214,1736.0,2.0,642.0,424.0,2045.0
215,1736.0,2.0,-373.0,-705.0,2381.0
216,1736.0,2.0,-583.0,-886.0,2420.0
217,1736.0,2.0,-497.0,-831.0,2520.0
218,1736.0,2.0,-546.0,-839.0,2556.0
219,1736.0,2.0,-569.0,-862.0,2472.0
220,1736.0,2.0,-495.0,-886.0,2502.0
221,1736.0,2.0,-650.0,-848.0,2512.0
222,1736.0,2.0,-658.0,-883.0,2458.0
223,1736.0,2.0,-727.0,-935.0,2450.0
224,1736.0,2.0,-827.0,-994.0,2437.0
225,1736.0,2.0,-919.0,-1092.0,2443.0
226,1736.0,2.0,-1018.0,-1126.0,2446.0
227,1736.0,2.0,-1367.0,-1465.0,2372.0
228,1736.0,2.0,-1487.0,-1508.0,2368.0
229,1736.0,2.0,-1512.0,-1590.0,2308.0
230,1737.0,2.0,-1357.0,-1470.0,2367.0
231,1737.0,2.0,-1383.0,-1417.0,2386.0
232,1737.0,2.0,-1386.0,-1340.0,2437.0
233,1737.0,2.0,-1453.0,-1494.0,2339.0
234,1737.0,2.0,-1530.0,-1686.0,2336.0
235,1737.0,2.0,-1565.0,-1588.0,2423.0
236,1737.0,2.0,-1376.0,-1536.0,2596.0
237,1737.0,2.0,-1448.0,-1585.0,2488.0
238,1737.0,2.0,-1467.0,-1557.0,2328.0
239,1737.0,2.0,-1528.0,-1610.0,2439.0
240,1737.0,2.0,-1440.0,-1591.0,2576.0
241,1737.0,2.0,-1323.0,-1507.0,2683.0
242,1737.0,2.0,-1464.0,-1598.0,2558.0
243,1737.0,2.0,-1543.0,-1623.0,2570.0
244,1737.0,2.0,-1525.0,-1561.0,2627.0
245,1737.0,2.0,-1497.0,-1594.0,2613.0
246,1737.0,2.0,-1505.0,-1645.0,2608.0
247,1737.0,2.0,-1484.0,-1604.0,2619.0
248,1737.0,2.0,-1448.0,-1536.0,2613.0
249,1737.0,2.0,-1428.0,-1524.0,2658.0
250,1737.0,2.0,-1429.0,-1491.0,2632.0
251,1738.0,2.0,-1429.0,-1483.0,2636.0
252,1738.0,2.0,-1475.0,-1494.0,2675.0
253,1738.0,2.0,-1491.0,-1471.0,2568.0
254,1738.0,2.0,-1480.0,-1454.0,2551.0
255,1738.0,2.0,-1422.0,-1523.0,2503.0
256,1738.0,2.0,-1398.0,-1472.0,2521.0
257,1738.0,2.0,-1435.0,-1553.0,2658.0
258,1738.0,2.0,-1434.0,-1573.0,2671.0
259,1738.0,2.0,-1392.0,-1581.0,2682.0
260,1738.0,2.0,-1346.0,-1543.0,2678.0
261,1738.0,2.0,-1239.0,-1343.0,2720.0
262,1738.0,2.0,-1167.0,-1273.0,2856.0
263,1738.0,2.0,-1172.0,-1349.0,2809.0
264,1738.0,2.0,-1168.0,-1368.0,2767.0
265,1738.0,2.0,-1175.0,-1450.0,2709.0
266,1738.0,2.0,-1163.0,-1398.0,2634.0
267,1738.0,2.0,-1231.0,-1312.0,2720.0
268,1738.0,2.0,-1184.0,-1277.0,2695.0
269,1738.0,2.0,-1117.0,-1303.0,2641.0
270,1738.0,2.0,-960.0,-1327.0,2644.0
271,1738.0,2.0,-1235.0,-1456.0,2723.0
272,1739.0,2.0,-1908.0,-1738.0,2499.0
273,1739.0,2.0,-2053.0,-1727.0,2379.0
274,1739.0,2.0,-2091.0,-1846.0,2316.0
275,1739.0,2.0,-1990.0,-1589.0,2541.0
276,1739.0,2.0,-2139.0,-1754.0,2287.0
277,1739.0,2.0,-1540.0,-1942.0,2578.0
278,1739.0,2.0,-1272.0,-1522.0,2933.0
279,1739.0,2.0,-1172.0,-1423.0,3012.0
280,1739.0,2.0,-1284.0,-1552.0,2932.0
281,1739.0,2.0,-1304.0,-1544.0,2927.0
282,1739.0,2.0,-1317.0,-1543.0,2921.0
283,1739.0,2.0,-1259.0,-1569.0,2909.0
284,1739.0,2.0,-1251.0,-1551.0,2923.0
285,1739.0,2.0,-1331.0,-1580.0,2862.0
286,1739.0,2.0,-1396.0,-1592.0,2859.0
287,1739.0,2.0,-1321.0,-1574.0,2906.0
288,1739.0,2.0,-1342.0,-1598.0,2888.0
289,1739.0,2.0,-1282.0,-1598.0,2908.0
290,1739.0,2.0,-1279.0,-1573.0,2910.0
291,1739.0,2.0,-1343.0,-1572.0,2898.0
292,1740.0,2.0,-1342.0,-1586.0,2931.0
293,1740.0,2.0,-1300.0,-1569.0,2930.0
294,1740.0,2.0,-1380.0,-1563.0,2918.0
295,1740.0,2.0,-1462.0,-1565.0,2901.0
296,1740.0,2.0,-2016.0,-1716.0,2528.0
297,1740.0,2.0,-1819.0,-1802.0,2586.0
298,1740.0,2.0,-1721.0,-1758.0,2710.0
299,1740.0,2.0,-1620.0,-1820.0,2743.0
300,1740.0,2.0,-1777.0,-1748.0,2696.0
301,1740.0,2.0,-1725.0,-1724.0,2732.0
302,1740.0,2.0,-1623.0,-1761.0,2743.0
303,1740.0,2.0,-1251.0,-1666.0,2942.0
304,1740.0,2.0,-1417.0,-1739.0,2817.0
305,1740.0,2.0,-1714.0,-1712.0,2718.0
306,1740.0,2.0,-1745.0,-1719.0,2701.0
307,1740.0,2.0,-1827.0,-1788.0,2628.0
308,1740.0,2.0,-2011.0,-1803.0,2512.0
309,1740.0,2.0,-2102.0,-1704.0,2513.0
310,1740.0,2.0,-1926.0,-1742.0,2594.0
311,1740.0,2.0,-1702.0,-1622.0,2795.0
312,1740.0,2.0,-1731.0,-1739.0,2721.0
313,1741.0,2.0,-1732.0,-1842.0,2702.0
314,1741.0,2.0,-1748.0,-1810.0,2728.0
315,1741.0,2.0,-1855.0,-1815.0,2651.0
316,1741.0,2.0,-1669.0,-1730.0,2780.0
317,1741.0,2.0,-1743.0,-1763.0,2722.0
318,1741.0,2.0,-1771.0,-1757.0,2709.0
319,1741.0,2.0,-1822.0,-1729.0,2715.0
320,1741.0,2.0,-1859.0,-1680.0,2712.0
321,1741.0,2.0,-1803.0,-1733.0,2727.0
322,1741.0,2.0,-1903.0,-1750.0,2627.0
323,1741.0,2.0,-1824.0,-1713.0,2733.0
324,1741.0,2.0,-1864.0,-1674.0,2749.0
325,1741.0,2.0,-1855.0,-1704.0,2717.0
326,1741.0,2.0,-1857.0,-1692.0,2683.0
327,1741.0,2.0,-1882.0,-1685.0,2696.0
328,1741.0,2.0,-1905.0,-1694.0,2645.0
329,1741.0,2.0,-1982.0,-1696.0,2554.0
330,1741.0,2.0,-1921.0,-1716.0,2534.0
331,1741.0,2.0,-1894.0,-1656.0,2556.0
332,1741.0,2.0,-1908.0,-1732.0,2609.0
333,1742.0,2.0,-1923.0,-1710.0,2634.0
334,1742.0,2.0,-2003.0,-1716.0,2547.0
335,1742.0,2.0,-2061.0,-1737.0,2512.0
336,1742.0,2.0,-2112.0,-1676.0,2500.0
337,1742.0,2.0,-2138.0,-1642.0,2534.0
338,1742.0,2.0,-2075.0,-1746.0,2503.0
339,1742.0,2.0,-2133.0,-1685.0,2354.0
340,1742.0,2.0,-2175.0,-1681.0,2336.0
341,1742.0,2.0,-2180.0,-1634.0,2335.0
342,1742.0,2.0,-2153.0,-1652.0,2341.0
343,1742.0,2.0,-2157.0,-1666.0,2304.0
344,1742.0,2.0,-2095.0,-1672.0,2358.0
345,1742.0,2.0,-2070.0,-1715.0,2360.0
346,1742.0,2.0,-2165.0,-1689.0,2292.0
347,1742.0,2.0,-2147.0,-1701.0,2297.0
348,1742.0,2.0,-2197.0,-1704.0,2285.0
349,1742.0,2.0,-2133.0,-1663.0,2241.0
350,1742.0,2.0,-2205.0,-1684.0,2231.0
351,1742.0,2.0,-2203.0,-1718.0,2275.0
352,1742.0,2.0,-2137.0,-1667.0,2314.0
353,1742.0,2.0,-2120.0,-1719.0,2348.0
354,1743.0,2.0,-2134.0,-1610.0,2233.0
355,1743.0,2.0,-2199.0,-1670.0,2266.0
356,1743.0,2.0,-2181.0,-1647.0,2215.0
357,1743.0,2.0,-2231.0,-1665.0,2252.0
358,1743.0,2.0,-2250.0,-1610.0,2153.0
359,1743.0,2.0,-2225.0,-1651.0,2176.0
360,1743.0,2.0,-2203.0,-1661.0,2142.0
361,1743.0,2.0,-2221.0,-1696.0,2186.0
362,1743.0,2.0,-2262.0,-1680.0,2161.0
363,1743.0,2.0,-2258.0,-1662.0,2127.0
364,1743.0,2.0,-2230.0,-1631.0,2101.0
365,1743.0,2.0,-2343.0,-1623.0,1950.0
366,1743.0,2.0,-2466.0,-1579.0,1833.0
367,1743.0,2.0,-2386.0,-1596.0,1889.0
368,1743.0,2.0,-2264.0,-1588.0,2001.0
369,1743.0,2.0,-2242.0,-1645.0,1999.0
370,1743.0,2.0,-2388.0,-1630.0,1838.0
371,1743.0,2.0,-2283.0,-1542.0,1877.0
372,1743.0,2.0,-2222.0,-1439.0,1869.0
373,1743.0,2.0,-2128.0,-1417.0,1988.0
374,1744.0,2.0,-2147.0,-1291.0,2040.0
375,1744.0,2.0,-2164.0,-1392.0,1948.0
376,1744.0,2.0,-2357.0,-1480.0,1801.0
377,1744.0,2.0,-2427.0,-1545.0,1711.0
378,1744.0,2.0,-2456.0,-1675.0,1528.0
379,1744.0,2.0,-2364.0,-1561.0,1750.0
380,1744.0,2.0,-2280.0,-1519.0,1897.0
381,1744.0,2.0,-2389.0,-1585.0,1813.0
382,1744.0,2.0,-2466.0,-1526.0,1773.0
383,1744.0,2.0,-2073.0,-1564.0,2007.0
384,1744.0,2.0,-2212.0,-1721.0,1696.0
385,1744.0,2.0,-2602.0,-1815.0,972.0
386,1744.0,2.0,-2506.0,-1805.0,1178.0
387,1744.0,2.0,-2535.0,-1739.0,1223.0
388,1744.0,2.0,-2418.0,-1863.0,1314.0
389,1744.0,2.0,-2473.0,-1763.0,1321.0
390,1744.0,2.0,-2366.0,-1686.0,1551.0
391,1744.0,2.0,-2396.0,-1709.0,1474.0
392,1744.0,2.0,-2409.0,-1697.0,1530.0
393,1744.0,2.0,-2376.0,-1633.0,1629.0
394,1744.0,2.0,-2374.0,-1682.0,1562.0
395,1745.0,2.0,-2414.0,-1713.0,1433.0
396,1745.0,2.0,-2391.0,-1431.0,1709.0
397,1745.0,2.0,-2334.0,-1777.0,1549.0
398,1745.0,2.0,-2370.0,-1772.0,1511.0
399,1745.0,2.0,-2412.0,-1724.0,1501.0
400,1745.0,2.0,-2410.0,-1640.0,1592.0
401,1745.0,2.0,-2346.0,-1805.0,1462.0
402,1745.0,2.0,-2208.0,-1799.0,1676.0
403,1745.0,2.0,-2438.0,-1690.0,1446.0
404,1745.0,2.0,-2454.0,-1638.0,1390.0
405,1745.0,2.0,-2380.0,-1719.0,1248.0
406,1745.0,2.0,-2492.0,-1811.0,1144.0
407,1745.0,2.0,-2344.0,-1907.0,1444.0
408,1745.0,2.0,-2386.0,-1950.0,1253.0
409,1745.0,2.0,-2415.0,-1956.0,1176.0
410,1745.0,2.0,-2330.0,-1865.0,1477.0
411,1745.0,2.0,-2403.0,-1952.0,1261.0
412,1745.0,2.0,-2462.0,-1876.0,1283.0
413,1745.0,2.0,-2539.0,-1842.0,1095.0
414,1745.0,2.0,-2425.0,-1885.0,1203.0
415,1745.0,2.0,-2465.0,-1839.0,1171.0
416,1746.0,2.0,-2391.0,-1917.0,1307.0
417,1746.0,2.0,-2498.0,-1814.0,1230.0
418,1746.0,2.0,-2564.0,-1811.0,1032.0
419,1746.0,2.0,-2535.0,-1812.0,1113.0
420,1746.0,2.0,-2610.0,-1724.0,1055.0
421,1746.0,2.0,-2611.0,-1682.0,1114.0
422,1746.0,2.0,-2646.0,-1667.0,1077.0
423,1746.0,2.0,-2676.0,-1586.0,1076.0
424,1746.0,2.0,-2738.0,-1563.0,1080.0
425,1746.0,2.0,-2728.0,-1569.0,1106.0
426,1746.0,2.0,-2854.0,-1532.0,925.0
427,1746.0,2.0,-2867.0,-1499.0,883.0
428,1746.0,2.0,-2878.0,-1488.0,924.0
429,1746.0,2.0,-2887.0,-1484.0,887.0
430,1746.0,2.0,-2884.0,-1481.0,891.0
431,1746.0,2.0,-2930.0,-1433.0,851.0
432,1746.0,2.0,-2939.0,-1419.0,808.0
433,1746.0,2.0,-2923.0,-1447.0,807.0
434,1746.0,2.0,-2939.0,-1411.0,795.0
435,1746.0,2.0,-2907.0,-1441.0,842.0
436,1747.0,2.0,-2880.0,-1448.0,866.0
437,1747.0,2.0,-2872.0,-1388.0,874.0
438,1747.0,2.0,-2890.0,-1384.0,894.0
439,1747.0,2.0,-2882.0,-1423.0,805.0
440,1747.0,2.0,-2826.0,-1392.0,808.0
441,1747.0,2.0,-2836.0,-1363.0,678.0
442,1747.0,2.0,-2937.0,-1389.0,742.0
443,1747.0,2.0,-2916.0,-1357.0,787.0
444,1769.0,2.0,-2898.0,-1371.0,3365.0
445,1769.0,2.0,-718.0,-615.0,3365.0
446,1769.0,2.0,-802.0,-823.0,3308.0
447,1769.0,2.0,-852.0,-865.0,3313.0
448,1769.0,2.0,-868.0,-888.0,3309.0
449,1769.0,2.0,-869.0,-890.0,3311.0
450,1769.0,2.0,-895.0,-905.0,3332.0
451,1769.0,2.0,-881.0,-887.0,3313.0
452,1769.0,2.0,-928.0,-871.0,3302.0
453,1769.0,2.0,-930.0,-873.0,3303.0
454,1769.0,2.0,-836.0,-763.0,3372.0
455,1769.0,2.0,-862.0,-758.0,3387.0
456,1769.0,2.0,-909.0,-733.0,3385.0
457,1769.0,2.0,-907.0,-735.0,3383.0
458,1769.0,2.0,-962.0,-816.0,3373.0
459,1769.0,2.0,-914.0,-817.0,3386.0
460,1769.0,2.0,-901.0,-814.0,3352.0
461,1769.0,2.0,-870.0,-838.0,3329.0
462,1769.0,2.0,-832.0,-848.0,3325.0
463,1769.0,2.0,-799.0,-855.0,3313.0
464,1769.0,2.0,-836.0,-829.0,3317.0
465,1770.0,2.0,-799.0,-838.0,3323.0
466,1770.0,2.0,-838.0,-849.0,3343.0
467,1770.0,2.0,-856.0,-849.0,3317.0
468,1770.0,2.0,-838.0,-829.0,3350.0
469,1770.0,2.0,-851.0,-850.0,3345.0
470,1770.0,2.0,-865.0,-828.0,3353.0
471,1770.0,2.0,-879.0,-796.0,3360.0
472,1770.0,2.0,-885.0,-813.0,3365.0
473,1770.0,2.0,-886.0,-802.0,3349.0
474,1770.0,2.0,-859.0,-810.0,3356.0
475,1770.0,2.0,-855.0,-819.0,3336.0
476,1770.0,2.0,-857.0,-820.0,3340.0
477,1770.0,2.0,-874.0,-828.0,3326.0
478,1770.0,2.0,-875.0,-852.0,3326.0
479,1770.0,2.0,-842.0,-851.0,3346.0
480,1770.0,2.0,-829.0,-878.0,3340.0
481,1770.0,2.0,-839.0,-918.0,3339.0
482,1770.0,2.0,-823.0,-935.0,3353.0
483,1770.0,2.0,-817.0,-1055.0,3332.0
484,1770.0,2.0,-827.0,-1087.0,3338.0
485,1770.0,2.0,-830.0,-1087.0,3354.0
486,1771.0,2.0,-844.0,-1088.0,3341.0
487,1771.0,2.0,-854.0,-1095.0,3333.0
488,1771.0,2.0,-849.0,-1100.0,3342.0
489,1771.0,2.0,-855.0,-1088.0,3358.0
490,1771.0,2.0,-854.0,-1085.0,3371.0
491,1771.0,2.0,-820.0,-1133.0,3339.0
492,1771.0,2.0,-824.0,-1151.0,3322.0
493,1771.0,2.0,-922.0,-1123.0,3318.0
494,1771.0,2.0,-908.0,-1077.0,3315.0
495,1771.0,2.0,-935.0,-1055.0,3310.0
496,1771.0,2.0,-911.0,-1111.0,3277.0
497,1771.0,2.0,-860.0,-1106.0,3274.0
498,1771.0,2.0,-881.0,-1084.0,3282.0
499,1771.0,2.0,-919.0,-1067.0,3299.0
500,1771.0,2.0,-934.0,-1080.0,3293.0
501,1771.0,2.0,-942.0,-1096.0,3302.0
502,1771.0,2.0,-952.0,-1125.0,3323.0
503,1771.0,2.0,-954.0,-1142.0,3325.0
504,1771.0,2.0,-969.0,-1138.0,3335.0
505,1771.0,2.0,-984.0,-1145.0,3328.0
506,1771.0,2.0,-981.0,-1130.0,3335.0
507,1772.0,2.0,-974.0,-1138.0,3330.0
508,1772.0,2.0,-963.0,-1136.0,3323.0
509,1772.0,2.0,-977.0,-1128.0,3322.0
510,1772.0,2.0,-1032.0,-1096.0,3317.0
511,1772.0,2.0,-1054.0,-1125.0,3322.0
512,1772.0,2.0,-1105.0,-1114.0,3321.0
513,1772.0,2.0,-1138.0,-1105.0,3302.0
514,1772.0,2.0,-1170.0,-1123.0,3302.0
515,1772.0,2.0,-1158.0,-1175.0,3284.0
516,1772.0,2.0,-1239.0,-1155.0,3236.0
517,1772.0,2.0,-1330.0,-1070.0,3139.0
518,1772.0,2.0,-1166.0,-1073.0,3144.0
519,1772.0,2.0,-1148.0,-1031.0,3129.0
520,1772.0,2.0,-1049.0,-823.0,3251.0
