,reset_hex,reset,resolution,x,y,z
0,f87,3975.0,3,3301.0,-4355.0,2188.0
1,f87,3975.0,3,3296.0,-4346.0,2178.0
2,f87,3975.0,3,3305.0,-4344.0,2182.0
3,f87,3975.0,3,3307.0,-4338.0,2179.0
4,f87,3975.0,3,3302.0,-4329.0,2166.0
5,f87,3975.0,3,3309.0,-4329.0,2169.0
6,f87,3975.0,3,3303.0,-4321.0,2161.0
7,f87,3975.0,3,3309.0,-4323.0,2164.0
8,f87,3975.0,3,3303.0,-4317.0,2152.0
9,f88,3976.0,3,3310.0,-4319.0,2152.0
10,f88,3976.0,3,3306.0,-4311.0,2136.0
11,f88,3976.0,3,3312.0,-4312.0,2138.0
12,f88,3976.0,3,3310.0,-4310.0,2135.0
13,f88,3976.0,3,3305.0,-4304.0,2118.0
14,f88,3976.0,3,3313.0,-4306.0,2117.0
15,f88,3976.0,3,3307.0,-4300.0,2103.0
16,f88,3976.0,3,3314.0,-4301.0,2104.0
17,f88,3976.0,3,3310.0,-4291.0,2091.0
18,f88,3976.0,3,3318.0,-4290.0,2094.0
19,f88,3976.0,3,3319.0,-4285.0,2091.0
20,f88,3976.0,3,3314.0,-4277.0,2078.0
21,f88,3976.0,3,3320.0,-4276.0,2086.0
22,f88,3976.0,3,3313.0,-4268.0,2079.0
23,f88,3976.0,3,3321.0,-4266.0,2086.0
24,f88,3976.0,3,3315.0,-4258.0,2078.0
25,f88,3976.0,3,3322.0,-4257.0,2082.0
26,f88,3976.0,3,3317.0,-4250.0,2071.0
27,f88,3976.0,3,3318.0,-4246.0,2067.0
28,f88,3976.0,3,3325.0,-4247.0,2068.0
29,f89,3977.0,3,3319.0,-4241.0,2053.0
30,f89,3977.0,3,3326.0,-4244.0,2050.0
31,f89,3977.0,3,3319.0,-4240.0,2035.0
32,f89,3977.0,3,3325.0,-4242.0,2036.0
33,f89,3977.0,3,3319.0,-4236.0,2023.0
34,f89,3977.0,3,3320.0,-4232.0,2018.0
35,f89,3977.0,3,3327.0,-4234.0,2020.0
36,f89,3977.0,3,3320.0,-4229.0,2007.0
37,f89,3977.0,3,3327.0,-4231.0,2009.0
38,f89,3977.0,3,3321.0,-4225.0,1997.0
39,f89,3977.0,3,3328.0,-4226.0,2000.0
40,f89,3977.0,3,3322.0,-4220.0,1987.0
41,f89,3977.0,3,3323.0,-4217.0,1981.0
42,f89,3977.0,3,3331.0,-4217.0,1982.0
43,f89,3977.0,3,3325.0,-4210.0,1967.0
44,f89,3977.0,3,3333.0,-4212.0,1966.0
45,f89,3977.0,3,3327.0,-4206.0,1951.0
46,f89,3977.0,3,3334.0,-4209.0,1950.0
47,f89,3977.0,3,3335.0,-4206.0,1945.0
48,f89,3977.0,3,3329.0,-4200.0,1932.0
49,f89,3977.0,3,3336.0,-4201.0,1934.0
50,f8a,3978.0,3,3329.0,-4195.0,1922.0
51,f8a,3978.0,3,3336.0,-4195.0,1921.0
52,f8a,3978.0,3,3332.0,-4188.0,1904.0
53,f8a,3978.0,3,3339.0,-4188.0,1904.0
54,f8a,3978.0,3,3334.0,-4181.0,1890.0
55,f8a,3978.0,3,3341.0,-4182.0,1891.0
56,f8a,3978.0,3,3342.0,-4177.0,1888.0
57,f8a,3978.0,3,3335.0,-4170.0,1874.0
58,f8a,3978.0,3,3342.0,-4171.0,1876.0
59,f8a,3978.0,3,3336.0,-4164.0,1864.0
60,f8a,3978.0,3,3343.0,-4164.0,1865.0
61,f8a,3978.0,3,3336.0,-4158.0,1851.0
62,f8a,3978.0,3,3342.0,-4161.0,1853.0
63,f8a,3978.0,3,3340.0,-4161.0,1850.0
64,f8a,3978.0,3,3332.0,-4157.0,1836.0
65,f8a,3978.0,3,3338.0,-4161.0,1832.0
66,f8a,3978.0,3,3332.0,-4158.0,1814.0
67,f8a,3978.0,3,3339.0,-4160.0,1811.0
68,f8a,3978.0,3,3340.0,-4157.0,1804.0
69,f8a,3978.0,3,3340.0,-4156.0,1793.0
70,f8b,3979.0,3,3341.0,-4154.0,1785.0
71,f8b,3979.0,3,3336.0,-4147.0,1768.0
72,f8b,3979.0,3,3344.0,-4148.0,1765.0
73,f8b,3979.0,3,3340.0,-4142.0,1749.0
74,f8b,3979.0,3,3348.0,-4143.0,1748.0
75,f8b,3979.0,3,3343.0,-4135.0,1732.0
76,f8b,3979.0,3,3350.0,-4136.0,1732.0
77,f8b,3979.0,3,3352.0,-4131.0,1729.0
78,f8b,3979.0,3,3345.0,-4124.0,1718.0
79,f8b,3979.0,3,3352.0,-4125.0,1722.0
80,f8b,3979.0,3,3345.0,-4117.0,1716.0
81,f8b,3979.0,3,3350.0,-4119.0,1726.0
82,f8b,3979.0,3,3341.0,-4112.0,1722.0
83,f8b,3979.0,3,3348.0,-4110.0,1728.0
84,f8b,3979.0,3,3344.0,-4100.0,1719.0
85,f8b,3979.0,3,3345.0,-4095.0,1717.0
86,f8b,3979.0,3,3353.0,-4095.0,1721.0
87,f8b,3979.0,3,3347.0,-4086.0,1711.0
88,f8b,3979.0,3,3355.0,-4086.0,1717.0
89,f8b,3979.0,3,3348.0,-4077.0,1711.0
90,f8b,3979.0,3,3354.0,-4078.0,1717.0
91,f8c,3980.0,3,3346.0,-4071.0,1711.0
92,f8c,3980.0,3,3345.0,-4065.0,1716.0
93,f8c,3980.0,3,3351.0,-4063.0,1728.0
94,f8c,3980.0,3,3344.0,-4054.0,1721.0
95,f8c,3980.0,3,3351.0,-4054.0,1722.0
96,f8c,3980.0,3,3345.0,-4047.0,1710.0
97,f8c,3980.0,3,3351.0,-4047.0,1715.0
98,f8c,3980.0,3,3349.0,-4046.0,1711.0
99,f8c,3980.0,3,3339.0,-4042.0,1699.0
100,f8c,3980.0,3,3343.0,-4048.0,1694.0
101,f8c,3980.0,3,3336.0,-4043.0,1678.0
102,f8c,3980.0,3,3342.0,-4044.0,1676.0
103,f8c,3980.0,3,3336.0,-4037.0,1662.0
104,f8c,3980.0,3,3342.0,-4035.0,1666.0
105,f8c,3980.0,3,3341.0,-4032.0,1663.0
106,f8c,3980.0,3,3333.0,-4027.0,1647.0
107,f8c,3980.0,3,3339.0,-4028.0,1645.0
108,f8c,3980.0,3,3331.0,-4022.0,1633.0
109,f8c,3980.0,3,3333.0,-4024.0,1641.0
