,reset_hex,reset,resolution,x,y,z
0,34d,845.0,3,9358.0,-193.0,-2691.0
1,34d,845.0,3,9352.0,-193.0,-2694.0
2,34d,845.0,3,9345.0,-193.0,-2698.0
3,34e,846.0,3,9340.0,-195.0,-2700.0
4,34e,846.0,3,9334.0,-198.0,-2699.0
5,34e,846.0,3,9330.0,-205.0,-2699.0
6,34e,846.0,3,9324.0,-206.0,-2702.0
7,34e,846.0,3,9320.0,-205.0,-2708.0
8,34e,846.0,3,9316.0,-205.0,-2711.0
9,34e,846.0,3,9313.0,-201.0,-2716.0
10,34e,846.0,3,9308.0,-195.0,-2719.0
11,34e,846.0,3,9304.0,-185.0,-2721.0
12,34e,846.0,3,9298.0,-181.0,-2724.0
13,34e,846.0,3,9293.0,-173.0,-2727.0
14,34e,846.0,3,9289.0,-168.0,-2728.0
15,34e,846.0,3,9283.0,-163.0,-2729.0
16,34e,846.0,3,9277.0,-158.0,-2731.0
17,34e,846.0,3,9273.0,-153.0,-2733.0
18,34e,846.0,3,9268.0,-145.0,-2735.0
19,34e,846.0,3,9263.0,-143.0,-2736.0
20,34e,846.0,3,9260.0,-139.0,-2741.0
21,34e,846.0,3,9256.0,-137.0,-2744.0
22,34e,846.0,3,9252.0,-133.0,-2747.0
23,34f,847.0,3,9248.0,-131.0,-2748.0
24,34f,847.0,3,9243.0,-122.0,-2752.0
25,34f,847.0,3,9238.0,-118.0,-2756.0
26,34f,847.0,3,9233.0,-110.0,-2758.0
27,34f,847.0,3,9227.0,-100.0,-2760.0
28,34f,847.0,3,9223.0,-93.0,-2765.0
29,34f,847.0,3,9217.0,-87.0,-2768.0
30,34f,847.0,3,9214.0,-83.0,-2770.0
31,34f,847.0,3,9210.0,-79.0,-2771.0
32,34f,847.0,3,9206.0,-72.0,-2776.0
33,34f,847.0,3,9202.0,-62.0,-2785.0
34,34f,847.0,3,9197.0,-57.0,-2796.0
35,34f,847.0,3,9191.0,-46.0,-2804.0
36,34f,847.0,3,9186.0,-36.0,-2809.0
37,34f,847.0,3,9180.0,-29.0,-2812.0
38,34f,847.0,3,9175.0,-18.0,-2816.0
39,34f,847.0,3,9170.0,-13.0,-2820.0
40,34f,847.0,3,9165.0,-13.0,-2822.0
41,34f,847.0,3,9160.0,-5.0,-2824.0
42,34f,847.0,3,9155.0,9.0,-2828.0
43,34f,847.0,3,9153.0,17.0,-2828.0
44,350,848.0,3,9148.0,26.0,-2832.0
45,350,848.0,3,9142.0,37.0,-2834.0
46,350,848.0,3,9136.0,46.0,-2845.0
47,350,848.0,3,9130.0,50.0,-2850.0
48,350,848.0,3,9126.0,51.0,-2854.0
49,350,848.0,3,9121.0,54.0,-2858.0
50,350,848.0,3,9116.0,56.0,-2860.0
51,350,848.0,3,9111.0,56.0,-2860.0
52,350,848.0,3,9107.0,55.0,-2860.0
53,350,848.0,3,9103.0,52.0,-2860.0
54,350,848.0,3,9100.0,49.0,-2863.0
55,350,848.0,3,9094.0,52.0,-2866.0
56,350,848.0,3,9090.0,56.0,-2871.0
57,350,848.0,3,9085.0,60.0,-2879.0
58,350,848.0,3,9080.0,64.0,-2881.0
59,350,848.0,3,9075.0,69.0,-2884.0
60,350,848.0,3,9070.0,71.0,-2884.0
61,350,848.0,3,9064.0,72.0,-2885.0
62,350,848.0,3,9059.0,72.0,-2886.0
63,350,848.0,3,9056.0,72.0,-2885.0
64,350,848.0,3,9051.0,77.0,-2886.0
65,351,849.0,3,9046.0,79.0,-2887.0
66,351,849.0,3,9041.0,85.0,-2890.0
67,351,849.0,3,9037.0,85.0,-2892.0
68,351,849.0,3,9032.0,88.0,-2894.0
69,351,849.0,3,9028.0,91.0,-2896.0
70,351,849.0,3,9024.0,93.0,-2902.0
71,351,849.0,3,9019.0,96.0,-2904.0
72,351,849.0,3,9015.0,100.0,-2907.0
73,351,849.0,3,9011.0,104.0,-2909.0
74,351,849.0,3,9007.0,109.0,-2905.0
75,351,849.0,3,9004.0,113.0,-2902.0
76,351,849.0,3,8999.0,118.0,-2902.0
77,351,849.0,3,8995.0,125.0,-2905.0
78,351,849.0,3,8990.0,129.0,-2906.0
79,351,849.0,3,8986.0,130.0,-2905.0
80,351,849.0,3,8984.0,127.0,-2901.0
81,351,849.0,3,8981.0,124.0,-2896.0
82,351,849.0,3,8978.0,124.0,-2890.0
83,351,849.0,3,8974.0,124.0,-2885.0
84,351,849.0,3,8971.0,126.0,-2880.0
85,352,850.0,3,8965.0,129.0,-2875.0
86,352,850.0,3,8961.0,133.0,-2872.0
87,352,850.0,3,8957.0,136.0,-2869.0
88,352,850.0,3,8954.0,139.0,-2866.0
89,352,850.0,3,8951.0,143.0,-2865.0
90,352,850.0,3,8947.0,147.0,-2862.0
91,352,850.0,3,8943.0,149.0,-2858.0
92,352,850.0,3,8939.0,153.0,-2856.0
93,352,850.0,3,8934.0,156.0,-2855.0
94,352,850.0,3,8930.0,159.0,-2855.0
95,352,850.0,3,8926.0,159.0,-2855.0
96,352,850.0,3,8921.0,158.0,-2854.0
97,352,850.0,3,8917.0,155.0,-2852.0
98,352,850.0,3,8914.0,155.0,-2851.0
99,352,850.0,3,8910.0,158.0,-2851.0
100,352,850.0,3,8906.0,161.0,-2852.0
101,352,850.0,3,8902.0,163.0,-2849.0
102,352,850.0,3,8897.0,169.0,-2851.0
103,352,850.0,3,8893.0,177.0,-2852.0
104,352,850.0,3,8889.0,183.0,-2851.0
105,352,850.0,3,8885.0,189.0,-2850.0
106,353,851.0,3,8880.0,196.0,-2847.0
107,353,851.0,3,8877.0,202.0,-2847.0
108,353,851.0,3,8873.0,208.0,-2845.0
109,353,851.0,3,8870.0,215.0,-2847.0
110,353,851.0,3,8865.0,221.0,-2851.0
111,353,851.0,3,8860.0,227.0,-2851.0
112,353,851.0,3,8855.0,233.0,-2851.0
113,353,851.0,3,8851.0,237.0,-2850.0
114,353,851.0,3,8845.0,244.0,-2851.0
115,353,851.0,3,8840.0,250.0,-2851.0
116,353,851.0,3,8836.0,256.0,-2852.0
117,353,851.0,3,8832.0,259.0,-2853.0
118,353,851.0,3,8827.0,264.0,-2855.0
119,353,851.0,3,8822.0,271.0,-2853.0
120,353,851.0,3,8818.0,276.0,-2854.0
121,353,851.0,3,8813.0,281.0,-2852.0
122,353,851.0,3,8809.0,285.0,-2850.0
123,353,851.0,3,8804.0,288.0,-2850.0
124,353,851.0,3,8799.0,294.0,-2850.0
125,353,851.0,3,8794.0,301.0,-2851.0
126,354,852.0,3,8790.0,310.0,-2850.0
127,354,852.0,3,8785.0,315.0,-2849.0
128,354,852.0,3,8781.0,317.0,-2849.0
129,354,852.0,3,8777.0,323.0,-2850.0
130,354,852.0,3,8774.0,331.0,-2854.0
131,354,852.0,3,8769.0,338.0,-2857.0
132,354,852.0,3,8765.0,344.0,-2859.0
133,354,852.0,3,8761.0,346.0,-2862.0
134,354,852.0,3,8757.0,351.0,-2864.0
135,354,852.0,3,8751.0,355.0,-2866.0
136,354,852.0,3,8747.0,359.0,-2864.0
137,354,852.0,3,8742.0,362.0,-2863.0
138,354,852.0,3,8736.0,365.0,-2865.0
139,354,852.0,3,8732.0,373.0,-2866.0
140,354,852.0,3,8727.0,377.0,-2868.0
141,354,852.0,3,8722.0,382.0,-2870.0
142,354,852.0,3,8717.0,387.0,-2871.0
143,354,852.0,3,8713.0,390.0,-2872.0
144,354,852.0,3,8708.0,393.0,-2873.0
145,354,852.0,3,8703.0,397.0,-2876.0
146,354,852.0,3,8697.0,401.0,-2879.0
147,355,853.0,3,8692.0,409.0,-2883.0
148,355,853.0,3,8688.0,414.0,-2883.0
149,355,853.0,3,8683.0,421.0,-2883.0
150,355,853.0,3,8677.0,427.0,-2885.0
151,355,853.0,3,8672.0,432.0,-2887.0
152,355,853.0,3,8666.0,434.0,-2886.0
153,355,853.0,3,8662.0,436.0,-2885.0
154,355,853.0,3,8659.0,439.0,-2884.0
155,355,853.0,3,8654.0,441.0,-2883.0
156,355,853.0,3,8650.0,443.0,-2883.0
157,355,853.0,3,8646.0,446.0,-2883.0
158,355,853.0,3,8641.0,451.0,-2884.0
159,355,853.0,3,8636.0,455.0,-2886.0
160,355,853.0,3,8631.0,463.0,-2887.0
161,355,853.0,3,8626.0,469.0,-2887.0
162,355,853.0,3,8622.0,469.0,-2888.0
163,355,853.0,3,8618.0,474.0,-2888.0
164,355,853.0,3,8615.0,474.0,-2888.0
165,355,853.0,3,8610.0,479.0,-2889.0
166,355,853.0,3,8606.0,482.0,-2890.0
167,356,854.0,3,8601.0,483.0,-2892.0
168,356,854.0,3,8596.0,485.0,-2894.0
169,356,854.0,3,8592.0,487.0,-2896.0
170,356,854.0,3,8587.0,495.0,-2897.0
171,356,854.0,3,8584.0,503.0,-2898.0
172,356,854.0,3,8579.0,511.0,-2898.0
173,356,854.0,3,8574.0,519.0,-2900.0
174,356,854.0,3,8569.0,527.0,-2900.0
