,reset_hex,reset,resolution,x,y,z
0,548,1352.0,2,3335.0,9.0,4086.0
1,548,1352.0,2,-1314.0,-2938.0,-4271.0
2,548,1352.0,2,-2415.0,3302.0,-2637.0
3,548,1352.0,2,-1063.0,2762.0,-400.0
4,548,1352.0,2,-733.0,1262.0,-602.0
5,548,1352.0,2,-2172.0,-4388.0,-4165.0
6,548,1352.0,2,1345.0,-1114.0,-3325.0
7,548,1352.0,2,929.0,-7291.0,3414.0
8,548,1352.0,2,-4618.0,-6199.0,395.0
9,548,1352.0,2,-5915.0,-2090.0,887.0
10,548,1352.0,2,-4148.0,-2836.0,1999.0
11,548,1352.0,2,-3747.0,-3308.0,4936.0
12,548,1352.0,2,-1465.0,704.0,5499.0
13,548,1352.0,2,-385.0,-1890.0,-3282.0
14,549,1353.0,2,2977.0,1188.0,-3732.0
15,549,1353.0,2,4779.0,2032.0,-3806.0
16,549,1353.0,2,-2249.0,-1068.0,251.0
17,549,1353.0,2,-615.0,2483.0,-7266.0
18,549,1353.0,2,-4018.0,1224.0,166.0
19,549,1353.0,2,-2006.0,1415.0,-5363.0
20,549,1353.0,2,32.0,-1242.0,-1157.0
21,549,1353.0,2,4008.0,-1922.0,1751.0
22,549,1353.0,2,485.0,-2995.0,-1109.0
23,549,1353.0,2,-17.0,-2851.0,-55.0
24,549,1353.0,2,-1143.0,-3257.0,354.0
25,549,1353.0,2,-2730.0,-5053.0,-1189.0
26,549,1353.0,2,-2347.0,-2362.0,-2636.0
27,549,1353.0,2,-846.0,102.0,-4759.0
28,549,1353.0,2,189.0,-1332.0,-5471.0
29,549,1353.0,2,-1611.0,-1519.0,-4922.0
30,549,1353.0,2,-942.0,632.0,-5373.0
31,549,1353.0,2,3960.0,5538.0,3196.0
32,549,1353.0,2,2086.0,1796.0,3900.0
33,549,1353.0,2,1001.0,-767.0,2169.0
34,54a,1354.0,2,-2155.0,-465.0,-366.0
35,54a,1354.0,2,-2379.0,-1261.0,-1370.0
36,54a,1354.0,2,-769.0,-1254.0,-976.0
37,54a,1354.0,2,-470.0,-1407.0,-369.0
38,54a,1354.0,2,-600.0,-1172.0,-473.0
39,54a,1354.0,2,-789.0,-1177.0,-410.0
40,54a,1354.0,2,-866.0,-1724.0,-689.0
41,54a,1354.0,2,-1324.0,-2377.0,-1064.0
42,54a,1354.0,2,-1558.0,-1953.0,-1273.0
43,54a,1354.0,2,-1638.0,-1841.0,-1253.0
44,54a,1354.0,2,-1206.0,-1416.0,-1797.0
45,54a,1354.0,2,-430.0,-889.0,-1848.0
46,54a,1354.0,2,-73.0,-573.0,-1383.0
47,54a,1354.0,2,-915.0,-800.0,-774.0
48,54a,1354.0,2,-1704.0,-1888.0,-736.0
49,54a,1354.0,2,-1221.0,-787.0,-1725.0
50,54a,1354.0,2,-1491.0,-1104.0,-292.0
51,54a,1354.0,2,-494.0,-937.0,-246.0
52,54a,1354.0,2,-10.0,-1052.0,-275.0
53,54a,1354.0,2,-12.0,-1360.0,-143.0
54,54a,1354.0,2,-378.0,-1496.0,-575.0
55,54b,1355.0,2,-588.0,-1027.0,-1174.0
56,54b,1355.0,2,-399.0,-525.0,-1195.0
57,54b,1355.0,2,-162.0,-387.0,-1413.0
58,54b,1355.0,2,282.0,-859.0,-1085.0
59,54b,1355.0,2,-123.0,-1368.0,-281.0
60,54b,1355.0,2,-1710.0,-1957.0,70.0
61,54b,1355.0,2,-2579.0,-1760.0,159.0
62,54b,1355.0,2,49.0,-1004.0,-51.0
63,54b,1355.0,2,571.0,-1013.0,-177.0
64,54b,1355.0,2,121.0,-983.0,-301.0
65,54b,1355.0,2,-694.0,-895.0,-45.0
66,54b,1355.0,2,-1064.0,-1146.0,-106.0
67,54b,1355.0,2,-1237.0,-1379.0,-573.0
68,54b,1355.0,2,-1336.0,-1350.0,-1381.0
69,54b,1355.0,2,-877.0,-1260.0,-1908.0
70,54b,1355.0,2,-172.0,-969.0,-970.0
71,54b,1355.0,2,-475.0,-1490.0,165.0
72,54b,1355.0,2,-1248.0,-1920.0,294.0
73,54b,1355.0,2,-2442.0,-2674.0,650.0
74,54b,1355.0,2,-2696.0,-2713.0,578.0
75,54c,1356.0,2,-1903.0,-2525.0,-809.0
76,54c,1356.0,2,-635.0,-1327.0,-840.0
77,54c,1356.0,2,-757.0,-655.0,-1510.0
78,54c,1356.0,2,-749.0,-226.0,-1696.0
79,54c,1356.0,2,-571.0,-77.0,-1325.0
80,54c,1356.0,2,-750.0,-823.0,-1378.0
81,54c,1356.0,2,-275.0,-1346.0,-1167.0
82,54c,1356.0,2,-59.0,-1223.0,-1030.0
83,54c,1356.0,2,-431.0,-825.0,-808.0
84,54c,1356.0,2,-374.0,-304.0,-990.0
85,54c,1356.0,2,-57.0,-477.0,-361.0
86,54c,1356.0,2,-704.0,-575.0,334.0
87,54c,1356.0,2,-1053.0,-141.0,-377.0
88,54c,1356.0,2,-1070.0,-675.0,-260.0
89,54c,1356.0,2,-1050.0,-1008.0,-64.0
90,54c,1356.0,2,-1107.0,-1347.0,-96.0
91,54c,1356.0,2,-1269.0,-1583.0,-289.0
92,54c,1356.0,2,-1262.0,-1804.0,-563.0
93,54c,1356.0,2,-1174.0,-2088.0,-541.0
94,54c,1356.0,2,-1516.0,-2205.0,-399.0
95,54c,1356.0,2,-1746.0,-1556.0,-553.0
96,54d,1357.0,2,-1695.0,-1097.0,-836.0
97,54d,1357.0,2,-742.0,-1797.0,-485.0
98,54d,1357.0,2,-89.0,-1401.0,-844.0
99,54d,1357.0,2,-591.0,-1247.0,-714.0
100,54d,1357.0,2,-747.0,-799.0,-984.0
101,54d,1357.0,2,-1000.0,-1096.0,-967.0
102,54d,1357.0,2,-1759.0,-1569.0,-593.0
103,54d,1357.0,2,-1372.0,-1290.0,-853.0
104,54d,1357.0,2,-1125.0,-1166.0,-1230.0
105,54d,1357.0,2,-861.0,-1394.0,-1220.0
106,54d,1357.0,2,-725.0,-1898.0,-919.0
107,54d,1357.0,2,-953.0,-2481.0,-436.0
108,54d,1357.0,2,-1577.0,-2438.0,-564.0
109,54d,1357.0,2,-1389.0,-1789.0,-1135.0
110,54d,1357.0,2,-1185.0,-1324.0,-1305.0
111,54d,1357.0,2,-592.0,-1362.0,-311.0
112,54d,1357.0,2,-291.0,-1152.0,-40.0
113,54d,1357.0,2,-417.0,-1090.0,220.0
114,54d,1357.0,2,-662.0,-1661.0,18.0
115,54d,1357.0,2,-1438.0,-1885.0,-419.0
116,54d,1357.0,2,-2629.0,-2342.0,-711.0
117,54e,1358.0,2,-3678.0,-2572.0,-2547.0
118,54e,1358.0,2,-3018.0,-1589.0,-4149.0
119,54e,1358.0,2,-1005.0,-1263.0,-915.0
120,54e,1358.0,2,-894.0,-1317.0,-205.0
121,54e,1358.0,2,-1036.0,-1281.0,-47.0
122,54e,1358.0,2,-1282.0,-1248.0,76.0
123,54e,1358.0,2,-1396.0,-1257.0,213.0
124,54e,1358.0,2,-3067.0,-3445.0,494.0
125,54e,1358.0,2,-3640.0,-3726.0,157.0
126,54e,1358.0,2,-4071.0,-3344.0,-2878.0
127,54e,1358.0,2,-2181.0,-1029.0,-2626.0
128,54e,1358.0,2,-1473.0,-1029.0,-863.0
129,54e,1358.0,2,-3549.0,-3821.0,31.0
130,54e,1358.0,2,-2550.0,-2064.0,3039.0
131,54e,1358.0,2,-2160.0,-2522.0,5022.0
132,54e,1358.0,2,-360.0,446.0,9.0
133,54e,1358.0,2,243.0,849.0,-1341.0
134,54e,1358.0,2,448.0,361.0,433.0
135,54e,1358.0,2,-2542.0,-1641.0,1925.0
136,54e,1358.0,2,-1128.0,-2834.0,-69.0
137,54f,1359.0,2,-3190.0,-2029.0,-517.0
138,54f,1359.0,2,271.0,305.0,-4887.0
139,54f,1359.0,2,893.0,101.0,-2341.0
140,54f,1359.0,2,446.0,835.0,-1482.0
141,54f,1359.0,2,-626.0,-1295.0,-3685.0
142,54f,1359.0,2,-1526.0,-2595.0,-3689.0
143,54f,1359.0,2,-2323.0,-3187.0,2468.0
144,54f,1359.0,2,-473.0,-626.0,6611.0
145,54f,1359.0,2,-803.0,-657.0,5617.0
146,54f,1359.0,2,-271.0,-2694.0,2619.0
147,54f,1359.0,2,-521.0,-2526.0,4259.0
148,54f,1359.0,2,-807.0,-3292.0,3148.0
