,reset_hex,reset,resolution,x,y,z
0,a4a,2634.0,2,-383.0,-1129.0,2312.0
1,a4a,2634.0,2,-4722.0,2778.0,263.0
2,a4a,2634.0,2,-4720.0,2753.0,258.0
3,a4a,2634.0,2,-4706.0,2715.0,278.0
4,a4a,2634.0,2,-4757.0,2762.0,252.0
5,a4b,2635.0,2,-4745.0,2812.0,270.0
6,a4b,2635.0,2,-4688.0,2851.0,290.0
7,a4b,2635.0,2,-4675.0,2890.0,247.0
8,a4b,2635.0,2,-4676.0,2897.0,266.0
9,a4b,2635.0,2,-4680.0,2888.0,267.0
10,a4b,2635.0,2,-4659.0,2810.0,255.0
11,a4b,2635.0,2,-4701.0,2783.0,202.0
12,a4b,2635.0,2,-4693.0,2751.0,178.0
13,a4b,2635.0,2,-4690.0,2684.0,210.0
14,a4b,2635.0,2,-4725.0,2624.0,229.0
15,a4b,2635.0,2,-4756.0,2611.0,237.0
16,a4b,2635.0,2,-4731.0,2582.0,230.0
17,a4b,2635.0,2,-4757.0,2569.0,219.0
18,a4b,2635.0,2,-4759.0,2592.0,247.0
19,a4b,2635.0,2,-4752.0,2590.0,276.0
20,a4b,2635.0,2,-4737.0,2575.0,262.0
21,a4b,2635.0,2,-4729.0,2557.0,236.0
22,a4b,2635.0,2,-4766.0,2559.0,203.0
23,a4b,2635.0,2,-4772.0,2543.0,156.0
24,a4b,2635.0,2,-4785.0,2502.0,80.0
25,a4b,2635.0,2,-4806.0,2464.0,45.0
26,a4c,2636.0,2,-4813.0,2456.0,19.0
27,a4c,2636.0,2,-4789.0,2479.0,43.0
28,a4c,2636.0,2,-4788.0,2466.0,31.0
29,a4c,2636.0,2,-4797.0,2461.0,33.0
30,a4c,2636.0,2,-4829.0,2457.0,11.0
31,a4c,2636.0,2,-4802.0,2441.0,10.0
32,a4c,2636.0,2,-4837.0,2437.0,-25.0
33,a4c,2636.0,2,-4851.0,2441.0,-35.0
34,a4c,2636.0,2,-4881.0,2442.0,-48.0
35,a4c,2636.0,2,-4861.0,2426.0,-41.0
36,a4c,2636.0,2,-4830.0,2409.0,-33.0
37,a4c,2636.0,2,-4874.0,2394.0,-69.0
38,a4c,2636.0,2,-4896.0,2420.0,-85.0
39,a4c,2636.0,2,-4870.0,2435.0,-89.0
40,a4c,2636.0,2,-4824.0,2429.0,-65.0
41,a4c,2636.0,2,-4858.0,2467.0,-25.0
42,a4c,2636.0,2,-4842.0,2461.0,14.0
43,a4c,2636.0,2,-4869.0,2452.0,34.0
44,a4c,2636.0,2,-4903.0,2438.0,41.0
45,a4c,2636.0,2,-4915.0,2445.0,64.0
46,a4d,2637.0,2,-4946.0,2470.0,117.0
47,a4d,2637.0,2,-4925.0,2460.0,123.0
48,a4d,2637.0,2,-4892.0,2472.0,127.0
49,a4d,2637.0,2,-4873.0,2472.0,138.0
50,a4d,2637.0,2,-4880.0,2491.0,154.0
51,a4d,2637.0,2,-4882.0,2521.0,201.0
52,a4d,2637.0,2,-4877.0,2511.0,221.0
53,a4d,2637.0,2,-4883.0,2490.0,223.0
54,a4d,2637.0,2,-4898.0,2458.0,197.0
55,a4d,2637.0,2,-4908.0,2452.0,196.0
56,a4d,2637.0,2,-4959.0,2467.0,199.0
57,a4d,2637.0,2,-4954.0,2469.0,184.0
58,a4d,2637.0,2,-4950.0,2464.0,168.0
59,a4d,2637.0,2,-4983.0,2483.0,158.0
60,a4d,2637.0,2,-4963.0,2486.0,157.0
61,a4d,2637.0,2,-4936.0,2506.0,160.0
62,a4d,2637.0,2,-4924.0,2543.0,138.0
63,a4d,2637.0,2,-4908.0,2574.0,139.0
64,a4d,2637.0,2,-4877.0,2592.0,142.0
65,a4d,2637.0,2,-4868.0,2623.0,118.0
66,a4d,2637.0,2,-4876.0,2623.0,118.0
67,a4e,2638.0,2,-4890.0,2628.0,152.0
68,a4e,2638.0,2,-4916.0,2642.0,155.0
69,a4e,2638.0,2,-4933.0,2626.0,136.0
70,a4e,2638.0,2,-4911.0,2631.0,158.0
71,a4e,2638.0,2,-4899.0,2663.0,182.0
72,a4e,2638.0,2,-4850.0,2696.0,203.0
73,a4e,2638.0,2,-4851.0,2603.0,147.0
74,a4e,2638.0,2,-4873.0,2599.0,127.0
75,a4e,2638.0,2,-4860.0,2597.0,176.0
76,a4e,2638.0,2,-4890.0,2525.0,96.0
77,a4e,2638.0,2,-4921.0,2547.0,78.0
78,a4e,2638.0,2,-4933.0,2570.0,40.0
79,a4e,2638.0,2,-4951.0,2651.0,82.0
80,a4e,2638.0,2,-4954.0,2713.0,160.0
81,a4e,2638.0,2,-4906.0,2766.0,191.0
82,a4e,2638.0,2,-4835.0,2763.0,154.0
83,a4e,2638.0,2,-4859.0,2765.0,120.0
84,a4e,2638.0,2,-4848.0,2811.0,119.0
85,a4e,2638.0,2,-4833.0,2811.0,103.0
86,a4e,2638.0,2,-4827.0,2817.0,63.0
87,a4f,2639.0,2,-4827.0,2818.0,54.0
88,a4f,2639.0,2,-4798.0,2777.0,81.0
89,a4f,2639.0,2,-4803.0,2785.0,99.0
90,a4f,2639.0,2,-4825.0,2760.0,110.0
91,a4f,2639.0,2,-4811.0,2774.0,74.0
92,a4f,2639.0,2,-4805.0,2850.0,15.0
93,a4f,2639.0,2,-4819.0,2854.0,46.0
94,a4f,2639.0,2,-4818.0,2835.0,83.0
95,a4f,2639.0,2,-4805.0,2816.0,90.0
96,a4f,2639.0,2,-4826.0,2773.0,94.0
97,a4f,2639.0,2,-4832.0,2744.0,60.0
98,a4f,2639.0,2,-4829.0,2710.0,42.0
99,a4f,2639.0,2,-4835.0,2651.0,23.0
100,a4f,2639.0,2,-4842.0,2646.0,67.0
101,a4f,2639.0,2,-4810.0,2682.0,105.0
102,a4f,2639.0,2,-4818.0,2668.0,103.0
103,a4f,2639.0,2,-4822.0,2674.0,166.0
104,a4f,2639.0,2,-4825.0,2707.0,242.0
105,a4f,2639.0,2,-4845.0,2660.0,271.0
106,a4f,2639.0,2,-4860.0,2557.0,264.0
107,a4f,2639.0,2,-4852.0,2486.0,240.0
108,a50,2640.0,2,-4874.0,2429.0,203.0
109,a50,2640.0,2,-4900.0,2379.0,181.0
110,a50,2640.0,2,-4911.0,2345.0,157.0
111,a50,2640.0,2,-4892.0,2321.0,147.0
112,a50,2640.0,2,-4888.0,2337.0,200.0
113,a50,2640.0,2,-4848.0,2344.0,212.0
114,a50,2640.0,2,-4844.0,2391.0,197.0
115,a50,2640.0,2,-4835.0,2381.0,140.0
116,a50,2640.0,2,-4796.0,2345.0,102.0
117,a50,2640.0,2,-4792.0,2365.0,66.0
118,a50,2640.0,2,-4802.0,2378.0,38.0
119,a50,2640.0,2,-4806.0,2377.0,16.0
120,a50,2640.0,2,-4821.0,2384.0,10.0
121,a50,2640.0,2,-4841.0,2413.0,9.0
122,a50,2640.0,2,-4855.0,2434.0,46.0
123,a50,2640.0,2,-4892.0,2434.0,26.0
124,a50,2640.0,2,-4900.0,2423.0,-16.0
125,a50,2640.0,2,-4909.0,2432.0,-7.0
126,a50,2640.0,2,-4920.0,2482.0,-21.0
127,a50,2640.0,2,-4913.0,2502.0,-40.0
128,a51,2641.0,2,-4881.0,2488.0,-70.0
129,a51,2641.0,2,-4883.0,2521.0,-105.0
130,a51,2641.0,2,-4882.0,2533.0,-88.0
131,a51,2641.0,2,-4866.0,2594.0,-63.0
132,a51,2641.0,2,-4872.0,2613.0,-36.0
133,a51,2641.0,2,-4884.0,2672.0,-36.0
134,a51,2641.0,2,-4859.0,2676.0,-8.0
135,a51,2641.0,2,-4857.0,2736.0,-22.0
136,a51,2641.0,2,-4861.0,2762.0,-29.0
137,a51,2641.0,2,-4827.0,2772.0,-12.0
138,a51,2641.0,2,-4811.0,2843.0,-2.0
139,a51,2641.0,2,-4792.0,2871.0,43.0
140,a51,2641.0,2,-4796.0,2895.0,5.0
141,a51,2641.0,2,-4825.0,2942.0,-82.0
142,a51,2641.0,2,-4783.0,2898.0,-58.0
143,a51,2641.0,2,-4821.0,2856.0,-16.0
144,a51,2641.0,2,-4853.0,2882.0,65.0
145,a51,2641.0,2,-4804.0,2863.0,153.0
146,a51,2641.0,2,-4805.0,2707.0,419.0
147,a51,2641.0,2,-4797.0,2628.0,602.0
148,a51,2641.0,2,-4783.0,2562.0,729.0
149,a52,2642.0,2,-4779.0,2465.0,755.0
150,a52,2642.0,2,-4715.0,2539.0,704.0
151,a52,2642.0,2,-4679.0,2538.0,599.0
152,a52,2642.0,2,-4696.0,2434.0,652.0
153,a52,2642.0,2,-4747.0,2259.0,638.0
154,a52,2642.0,2,-4766.0,2104.0,642.0
155,a52,2642.0,2,-4781.0,1973.0,777.0
156,a52,2642.0,2,-4762.0,1864.0,687.0
157,a52,2642.0,2,-4875.0,1821.0,609.0
158,a52,2642.0,2,-4918.0,1689.0,605.0
159,a52,2642.0,2,-4807.0,2407.0,602.0
160,a52,2642.0,2,-4942.0,2403.0,546.0
161,a52,2642.0,2,-4825.0,2764.0,508.0
162,a52,2642.0,2,-4731.0,2710.0,491.0
163,a52,2642.0,2,-4837.0,2083.0,725.0
164,a52,2642.0,2,-4920.0,1747.0,225.0
165,a52,2642.0,2,-4982.0,1771.0,509.0
