,reset_hex,reset,resolution,x,y,z
0,ccf,3279.0,2,-3454.0,1588.0,1755.0
1,ccf,3279.0,2,1240.0,-12510.0,2231.0
2,ccf,3279.0,2,1197.0,-12437.0,2275.0
3,ccf,3279.0,2,1039.0,-12446.0,2222.0
4,ccf,3279.0,2,1136.0,-12396.0,2325.0
5,ccf,3279.0,2,1193.0,-12315.0,2373.0
6,ccf,3279.0,2,1303.0,-12153.0,2247.0
7,ccf,3279.0,2,1374.0,-12064.0,1909.0
8,ccf,3279.0,2,1328.0,-12142.0,1990.0
9,ccf,3279.0,2,1149.0,-12141.0,2129.0
10,ccf,3279.0,2,1110.0,-12013.0,2200.0
11,cd0,3280.0,2,1220.0,-12031.0,1851.0
12,cd0,3280.0,2,1308.0,-12120.0,1785.0
13,cd0,3280.0,2,1376.0,-11979.0,2056.0
14,cd0,3280.0,2,1305.0,-12094.0,2194.0
15,cd0,3280.0,2,1347.0,-12097.0,2327.0
16,cd0,3280.0,2,1457.0,-11978.0,2691.0
17,cd0,3280.0,2,1537.0,-11900.0,2718.0
18,cd0,3280.0,2,1584.0,-11987.0,2571.0
19,cd0,3280.0,2,1401.0,-12031.0,2186.0
20,cd0,3280.0,2,1285.0,-12168.0,2089.0
21,cd0,3280.0,2,925.0,-12215.0,2026.0
22,cd0,3280.0,2,1046.0,-12333.0,2142.0
23,cd0,3280.0,2,1126.0,-12434.0,2332.0
24,cd0,3280.0,2,1438.0,-12381.0,2462.0
25,cd0,3280.0,2,1525.0,-12225.0,2610.0
26,cd0,3280.0,2,1469.0,-12264.0,2517.0
27,cd0,3280.0,2,1331.0,-12417.0,2281.0
28,cd0,3280.0,2,1300.0,-12448.0,2231.0
29,cd0,3280.0,2,1582.0,-12341.0,2169.0
30,cd0,3280.0,2,1807.0,-12305.0,2194.0
31,cd0,3280.0,2,1977.0,-12121.0,2050.0
32,cd1,3281.0,2,1779.0,-12346.0,2360.0
33,cd1,3281.0,2,1335.0,-12468.0,2611.0
34,cd1,3281.0,2,1066.0,-12702.0,2741.0
35,cd1,3281.0,2,1228.0,-12672.0,2659.0
36,cd1,3281.0,2,1249.0,-12747.0,2764.0
37,cd1,3281.0,2,1220.0,-12815.0,2596.0
38,cd1,3281.0,2,1041.0,-12883.0,2659.0
39,cd1,3281.0,2,1066.0,-12844.0,2723.0
40,cd1,3281.0,2,1228.0,-12802.0,2724.0
41,cd1,3281.0,2,1248.0,-12777.0,2565.0
42,cd1,3281.0,2,1096.0,-12829.0,2429.0
43,cd1,3281.0,2,1184.0,-12971.0,2598.0
44,cd1,3281.0,2,1423.0,-12931.0,2716.0
45,cd1,3281.0,2,1362.0,-12937.0,2830.0
46,cd1,3281.0,2,1333.0,-13050.0,2711.0
47,cd1,3281.0,2,1238.0,-13051.0,2715.0
48,cd1,3281.0,2,1197.0,-13024.0,2618.0
49,cd1,3281.0,2,1424.0,-12924.0,2607.0
50,cd1,3281.0,2,1425.0,-12978.0,2552.0
51,cd1,3281.0,2,1449.0,-12912.0,2556.0
52,cd2,3282.0,2,1380.0,-13036.0,2494.0
53,cd2,3282.0,2,1337.0,-13186.0,2581.0
54,cd2,3282.0,2,1373.0,-13159.0,2632.0
55,cd2,3282.0,2,1174.0,-13267.0,2613.0
56,cd2,3282.0,2,1128.0,-13299.0,2647.0
57,cd2,3282.0,2,1058.0,-13239.0,2565.0
58,cd2,3282.0,2,966.0,-13239.0,2398.0
59,cd2,3282.0,2,1128.0,-13182.0,2608.0
60,cd2,3282.0,2,1248.0,-13268.0,2668.0
61,cd2,3282.0,2,1233.0,-13365.0,2791.0
62,cd2,3282.0,2,1091.0,-13215.0,2886.0
63,cd2,3282.0,2,1064.0,-12840.0,3015.0
64,cd2,3282.0,2,945.0,-12847.0,3025.0
65,cd2,3282.0,2,1254.0,-13104.0,2755.0
66,cd2,3282.0,2,1684.0,-12887.0,2305.0
67,cd2,3282.0,2,1300.0,-12981.0,2553.0
68,cd2,3282.0,2,1504.0,-13066.0,2548.0
69,cd2,3282.0,2,1350.0,-13250.0,1756.0
70,cd2,3282.0,2,1243.0,-13250.0,1443.0
71,cd2,3282.0,2,1312.0,-13286.0,1406.0
72,cd2,3282.0,2,1332.0,-13176.0,1367.0
73,cd3,3283.0,2,1378.0,-13207.0,1714.0
74,cd3,3283.0,2,1549.0,-13190.0,2298.0
75,cd3,3283.0,2,1654.0,-13191.0,2327.0
76,cd3,3283.0,2,1639.0,-13254.0,2219.0
77,cd3,3283.0,2,1628.0,-13238.0,2295.0
78,cd3,3283.0,2,1482.0,-13422.0,2218.0
