,reset_hex,reset,resolution,x,y,z
0,6ec,1772.0,4,2768.0,661.0,7848.0
1,6ec,1772.0,4,2775.0,669.0,7853.0
2,6ed,1773.0,4,2772.0,657.0,7837.0
3,6ed,1773.0,4,2778.0,664.0,7844.0
4,6ed,1773.0,4,2774.0,650.0,7828.0
5,6ed,1773.0,4,2775.0,649.0,7823.0
6,6ed,1773.0,4,2782.0,658.0,7829.0
7,6ed,1773.0,4,2779.0,644.0,7813.0
8,6ed,1773.0,4,2786.0,651.0,7819.0
9,6ed,1773.0,4,2783.0,637.0,7802.0
10,6ed,1773.0,4,2786.0,636.0,7796.0
11,6ed,1773.0,4,2794.0,644.0,7800.0
12,6ed,1773.0,4,2792.0,630.0,7784.0
13,6ed,1773.0,4,2801.0,636.0,7788.0
14,6ed,1773.0,4,2799.0,621.0,7771.0
15,6ed,1773.0,4,2801.0,618.0,7765.0
16,6ed,1773.0,4,2809.0,623.0,7770.0
17,6ed,1773.0,4,2807.0,609.0,7753.0
18,6ed,1773.0,4,2815.0,614.0,7757.0
19,6ed,1773.0,4,2813.0,597.0,7740.0
20,6ed,1773.0,4,2822.0,601.0,7744.0
21,6ed,1773.0,4,2823.0,600.0,7738.0
22,6ed,1773.0,4,2821.0,584.0,7721.0
23,6ee,1774.0,4,2829.0,590.0,7725.0
24,6ee,1774.0,4,2827.0,575.0,7708.0
25,6ee,1774.0,4,2835.0,581.0,7713.0
26,6ee,1774.0,4,2838.0,581.0,7706.0
27,6ee,1774.0,4,2835.0,566.0,7690.0
28,6ee,1774.0,4,2842.0,573.0,7695.0
29,6ee,1774.0,4,2839.0,559.0,7678.0
30,6ee,1774.0,4,2847.0,565.0,7683.0
31,6ee,1774.0,4,2849.0,564.0,7677.0
32,6ee,1774.0,4,2845.0,548.0,7661.0
33,6ee,1774.0,4,2852.0,555.0,7666.0
34,6ee,1774.0,4,2848.0,542.0,7650.0
35,6ee,1774.0,4,2855.0,548.0,7655.0
36,6ee,1774.0,4,2852.0,534.0,7639.0
37,6ee,1774.0,4,2854.0,532.0,7633.0
38,6ee,1774.0,4,2861.0,541.0,7637.0
39,6ee,1774.0,4,2858.0,529.0,7621.0
40,6ee,1774.0,4,2867.0,536.0,7625.0
41,6ee,1774.0,4,2864.0,524.0,7609.0
42,6ee,1774.0,4,2871.0,531.0,7613.0
43,6ef,1775.0,4,2874.0,532.0,7606.0
44,6ef,1775.0,4,2871.0,517.0,7589.0
45,6ef,1775.0,4,2879.0,525.0,7593.0
46,6ef,1775.0,4,2875.0,513.0,7577.0
47,6ef,1775.0,4,2882.0,520.0,7582.0
48,6ef,1775.0,4,2878.0,506.0,7566.0
49,6ef,1775.0,4,2880.0,505.0,7560.0
50,6ef,1775.0,4,2888.0,513.0,7564.0
51,6ef,1775.0,4,2886.0,501.0,7547.0
52,6ef,1775.0,4,2895.0,508.0,7551.0
53,6ef,1775.0,4,2898.0,506.0,7544.0
54,6ef,1775.0,4,2897.0,491.0,7527.0
55,6ef,1775.0,4,2906.0,498.0,7531.0
56,6ef,1775.0,4,2904.0,485.0,7513.0
57,6ef,1775.0,4,2914.0,492.0,7517.0
58,6ef,1775.0,4,2910.0,479.0,7500.0
59,6ef,1775.0,4,2913.0,478.0,7494.0
60,6ef,1775.0,4,2921.0,486.0,7498.0
61,6ef,1775.0,4,2917.0,475.0,7482.0
62,6ef,1775.0,4,2925.0,482.0,7486.0
63,6ef,1775.0,4,2921.0,470.0,7470.0
64,6f0,1776.0,4,2923.0,468.0,7464.0
65,6f0,1776.0,4,2931.0,475.0,7468.0
66,6f0,1776.0,4,2928.0,462.0,7451.0
67,6f0,1776.0,4,2937.0,468.0,7455.0
68,6f0,1776.0,4,2935.0,456.0,7437.0
69,6f0,1776.0,4,2943.0,461.0,7442.0
70,6f0,1776.0,4,2940.0,448.0,7425.0
71,6f0,1776.0,4,2943.0,446.0,7419.0
72,6f0,1776.0,4,2952.0,453.0,7422.0
73,6f0,1776.0,4,2950.0,441.0,7404.0
74,6f0,1776.0,4,2958.0,448.0,7408.0
75,6f0,1776.0,4,2961.0,447.0,7401.0
76,6f0,1776.0,4,2959.0,433.0,7384.0
77,6f0,1776.0,4,2968.0,440.0,7387.0
78,6f0,1776.0,4,2965.0,426.0,7370.0
79,6f0,1776.0,4,2973.0,431.0,7375.0
80,6f0,1776.0,4,2976.0,431.0,7367.0
81,6f0,1776.0,4,2973.0,416.0,7351.0
82,6f0,1776.0,4,2980.0,422.0,7355.0
83,6f0,1776.0,4,2977.0,409.0,7338.0
84,6f1,1777.0,4,2986.0,415.0,7342.0
85,6f1,1777.0,4,2988.0,414.0,7335.0
86,6f1,1777.0,4,2985.0,399.0,7319.0
87,6f1,1777.0,4,2993.0,405.0,7323.0
88,6f1,1777.0,4,2989.0,392.0,7307.0
89,6f1,1777.0,4,2997.0,399.0,7311.0
90,6f1,1777.0,4,2993.0,385.0,7295.0
91,6f1,1777.0,4,2996.0,384.0,7289.0
92,6f1,1777.0,4,3004.0,390.0,7293.0
93,6f1,1777.0,4,3001.0,377.0,7276.0
94,6f1,1777.0,4,3009.0,383.0,7279.0
95,6f1,1777.0,4,3006.0,370.0,7262.0
96,6f1,1777.0,4,3015.0,377.0,7265.0
97,6f1,1777.0,4,3019.0,378.0,7258.0
98,6f1,1777.0,4,3016.0,364.0,7241.0
99,6f1,1777.0,4,3024.0,371.0,7244.0
100,6f1,1777.0,4,3021.0,359.0,7228.0
101,6f1,1777.0,4,3028.0,365.0,7232.0
102,6f1,1777.0,4,3029.0,365.0,7227.0
103,6f1,1777.0,4,3024.0,352.0,7211.0
104,6f1,1777.0,4,3031.0,359.0,7215.0
105,6f2,1778.0,4,3027.0,347.0,7200.0
106,6f2,1778.0,4,3033.0,353.0,7205.0
107,6f2,1778.0,4,3034.0,355.0,7199.0
108,6f2,1778.0,4,3029.0,343.0,7184.0
109,6f2,1778.0,4,3036.0,349.0,7188.0
110,6f2,1778.0,4,3032.0,337.0,7173.0
111,6f2,1778.0,4,3038.0,343.0,7177.0
112,6f2,1778.0,4,3039.0,344.0,7172.0
113,6f2,1778.0,4,3035.0,330.0,7156.0
