,reset,resolution,x,y,z
47,616.0,2.0,-687.0,1901.0,1772.0
48,616.0,2.0,-730.0,1880.0,1522.0
49,616.0,2.0,-530.0,1806.0,1332.0
50,616.0,2.0,-696.0,1661.0,1428.0
51,616.0,2.0,-798.0,1762.0,1646.0
52,616.0,2.0,-700.0,1759.0,1954.0
53,616.0,2.0,-687.0,1492.0,2226.0
54,616.0,2.0,-832.0,1347.0,2375.0
55,616.0,2.0,-650.0,1729.0,2227.0
56,616.0,2.0,-575.0,1659.0,2189.0
57,616.0,2.0,-1164.0,1486.0,2279.0
58,616.0,2.0,-1904.0,2162.0,903.0
59,617.0,2.0,-712.0,2615.0,622.0
60,617.0,2.0,-79.0,2263.0,1043.0
61,617.0,2.0,-248.0,2057.0,904.0
62,617.0,2.0,-494.0,1728.0,1058.0
63,617.0,2.0,-872.0,565.0,1566.0
64,617.0,2.0,-1198.0,524.0,1215.0
65,617.0,2.0,-844.0,1321.0,628.0
66,617.0,2.0,-838.0,1349.0,787.0
67,617.0,2.0,-952.0,1402.0,903.0
68,617.0,2.0,-1061.0,1386.0,1022.0
69,617.0,2.0,-858.0,1689.0,1254.0
70,617.0,2.0,-656.0,1698.0,1702.0
71,617.0,2.0,-693.0,1902.0,2116.0
72,617.0,2.0,-1008.0,2028.0,2053.0
73,617.0,2.0,-1317.0,2138.0,1730.0
74,617.0,2.0,-1088.0,2378.0,1710.0
75,617.0,2.0,-808.0,1952.0,1345.0
76,617.0,2.0,-774.0,1466.0,1054.0
77,617.0,2.0,-843.0,1406.0,1035.0
78,617.0,2.0,-790.0,1472.0,845.0
79,618.0,2.0,-686.0,1712.0,594.0
80,618.0,2.0,-458.0,1795.0,153.0
81,618.0,2.0,16.0,1636.0,261.0
82,618.0,2.0,250.0,1093.0,1753.0
83,618.0,2.0,67.0,954.0,2528.0
84,618.0,2.0,-182.0,872.0,1921.0
85,618.0,2.0,-511.0,1155.0,1099.0
86,618.0,2.0,-900.0,949.0,1251.0
87,618.0,2.0,-1083.0,810.0,1271.0
88,618.0,2.0,-1194.0,1173.0,718.0
89,618.0,2.0,-1150.0,1428.0,561.0
90,618.0,2.0,-1192.0,1632.0,782.0
91,618.0,2.0,-1112.0,1754.0,1000.0
92,618.0,2.0,-1087.0,1759.0,1160.0
93,618.0,2.0,-1086.0,1738.0,1076.0
94,618.0,2.0,-1211.0,1667.0,830.0
95,618.0,2.0,-1134.0,1516.0,441.0
96,618.0,2.0,-855.0,1331.0,-33.0
97,618.0,2.0,-416.0,1390.0,114.0
98,618.0,2.0,83.0,1491.0,740.0
99,618.0,2.0,317.0,1199.0,1325.0
100,619.0,2.0,62.0,1208.0,1517.0
101,619.0,2.0,-606.0,1180.0,1624.0
102,619.0,2.0,-852.0,1199.0,1661.0
103,619.0,2.0,-452.0,1433.0,1273.0
104,619.0,2.0,-742.0,1453.0,255.0
105,619.0,2.0,-1078.0,1178.0,635.0
106,619.0,2.0,-987.0,1246.0,550.0
107,619.0,2.0,-1016.0,1277.0,374.0
108,619.0,2.0,-1138.0,1379.0,408.0
109,619.0,2.0,-1064.0,1316.0,648.0
110,619.0,2.0,-863.0,1462.0,790.0
111,619.0,2.0,-889.0,1667.0,957.0
112,619.0,2.0,-952.0,1656.0,1087.0
113,619.0,2.0,-859.0,1541.0,1183.0
114,619.0,2.0,-728.0,1503.0,1218.0
115,619.0,2.0,-603.0,1656.0,1086.0
116,619.0,2.0,-571.0,1447.0,1166.0
117,619.0,2.0,-848.0,962.0,1564.0
118,619.0,2.0,-1207.0,1281.0,1146.0
119,619.0,2.0,-1060.0,1648.0,768.0
120,619.0,2.0,-669.0,1744.0,765.0
121,620.0,2.0,-430.0,1963.0,395.0
122,620.0,2.0,-305.0,1633.0,612.0
123,620.0,2.0,-480.0,1284.0,853.0
124,620.0,2.0,-609.0,1269.0,866.0
125,620.0,2.0,-632.0,1295.0,883.0
126,620.0,2.0,-768.0,975.0,1304.0
127,620.0,2.0,-995.0,918.0,1093.0
128,620.0,2.0,-917.0,1128.0,700.0
129,620.0,2.0,-739.0,1206.0,609.0
130,620.0,2.0,-716.0,1235.0,808.0
131,620.0,2.0,-852.0,1133.0,1053.0
132,620.0,2.0,-985.0,1098.0,1166.0
133,620.0,2.0,-1110.0,1149.0,985.0
134,620.0,2.0,-1153.0,1362.0,515.0
135,620.0,2.0,-1281.0,1795.0,-3.0
136,620.0,2.0,-907.0,2148.0,-418.0
137,620.0,2.0,-233.0,1788.0,544.0
138,620.0,2.0,-33.0,1436.0,1118.0
139,620.0,2.0,343.0,1555.0,1376.0
140,620.0,2.0,-248.0,1611.0,740.0
141,621.0,2.0,-801.0,1292.0,753.0
142,621.0,2.0,-842.0,1178.0,904.0
143,621.0,2.0,-940.0,1200.0,740.0
144,621.0,2.0,-990.0,1250.0,560.0
145,621.0,2.0,-1074.0,1290.0,405.0
146,621.0,2.0,-1164.0,1208.0,525.0
147,621.0,2.0,-1144.0,1215.0,554.0
148,621.0,2.0,-1026.0,1271.0,518.0
149,621.0,2.0,-817.0,1333.0,476.0
150,621.0,2.0,-593.0,1199.0,748.0
151,621.0,2.0,-551.0,1216.0,986.0
152,621.0,2.0,-558.0,1263.0,1149.0
153,621.0,2.0,-585.0,1242.0,1066.0
154,621.0,2.0,-588.0,1367.0,852.0
155,621.0,2.0,-461.0,1529.0,723.0
156,621.0,2.0,-351.0,1477.0,826.0
157,621.0,2.0,-679.0,1167.0,1052.0
158,621.0,2.0,-1085.0,1092.0,686.0
159,621.0,2.0,-996.0,1388.0,304.0
160,621.0,2.0,-766.0,1506.0,470.0
161,621.0,2.0,-594.0,1450.0,650.0
162,622.0,2.0,-592.0,1368.0,738.0
163,622.0,2.0,-770.0,1219.0,933.0
164,622.0,2.0,-884.0,1119.0,983.0
165,622.0,2.0,-889.0,1299.0,802.0
166,622.0,2.0,-699.0,1340.0,690.0
167,622.0,2.0,-626.0,1276.0,899.0
168,622.0,2.0,-575.0,1253.0,1012.0
169,622.0,2.0,-533.0,1274.0,942.0
170,622.0,2.0,-686.0,1177.0,1046.0
171,622.0,2.0,-756.0,1128.0,1145.0
172,622.0,2.0,-845.0,1209.0,1013.0
173,622.0,2.0,-796.0,1325.0,858.0
174,622.0,2.0,-711.0,1314.0,819.0
175,622.0,2.0,-766.0,1271.0,875.0
176,622.0,2.0,-769.0,1268.0,890.0
177,622.0,2.0,-722.0,1319.0,815.0
178,622.0,2.0,-719.0,1326.0,974.0
179,622.0,2.0,-630.0,1279.0,1174.0
180,622.0,2.0,-390.0,1502.0,1124.0
181,622.0,2.0,-311.0,1547.0,1028.0
182,623.0,2.0,-276.0,1631.0,705.0
183,623.0,2.0,-439.0,1519.0,551.0
184,623.0,2.0,-523.0,1334.0,690.0
185,623.0,2.0,-540.0,1137.0,864.0
186,623.0,2.0,-548.0,1166.0,728.0
187,623.0,2.0,-688.0,1331.0,503.0
188,623.0,2.0,-708.0,1291.0,629.0
189,623.0,2.0,-720.0,1245.0,697.0
190,623.0,2.0,-681.0,1258.0,557.0
191,623.0,2.0,-559.0,1272.0,462.0
192,623.0,2.0,-569.0,1247.0,518.0
193,623.0,2.0,-469.0,1176.0,473.0
194,623.0,2.0,-345.0,1127.0,456.0
195,623.0,2.0,-245.0,1121.0,431.0
196,623.0,2.0,-249.0,1184.0,452.0
197,623.0,2.0,-200.0,1412.0,584.0
198,623.0,2.0,-225.0,1796.0,680.0
199,623.0,2.0,-810.0,1585.0,913.0
200,623.0,2.0,-1278.0,1410.0,757.0
201,623.0,2.0,-1117.0,1551.0,481.0
202,623.0,2.0,-805.0,1465.0,634.0
203,624.0,2.0,-541.0,1239.0,843.0
204,624.0,2.0,-394.0,1220.0,832.0
205,624.0,2.0,-344.0,1374.0,637.0
206,624.0,2.0,-337.0,1530.0,503.0
207,624.0,2.0,-417.0,1631.0,431.0
208,624.0,2.0,-518.0,1542.0,497.0
209,624.0,2.0,-586.0,1443.0,537.0
210,624.0,2.0,-608.0,1202.0,750.0
211,624.0,2.0,-469.0,1104.0,998.0
212,624.0,2.0,-461.0,1231.0,1053.0
213,624.0,2.0,-516.0,1349.0,1020.0
214,624.0,2.0,-505.0,1434.0,930.0
215,624.0,2.0,-541.0,1537.0,773.0
216,624.0,2.0,-573.0,1674.0,707.0
217,624.0,2.0,-614.0,1790.0,618.0
218,624.0,2.0,-598.0,1855.0,479.0
219,624.0,2.0,-458.0,1889.0,457.0
220,624.0,2.0,-333.0,1900.0,456.0
221,624.0,2.0,-215.0,1844.0,582.0
222,624.0,2.0,-133.0,1855.0,735.0
223,625.0,2.0,-270.0,1716.0,1018.0
224,625.0,2.0,-725.0,1488.0,1111.0
225,625.0,2.0,-884.0,1499.0,1000.0
226,625.0,2.0,-960.0,1494.0,829.0
227,625.0,2.0,-894.0,1597.0,525.0
228,625.0,2.0,-674.0,1791.0,152.0
229,625.0,2.0,-372.0,1974.0,-128.0
230,625.0,2.0,-182.0,2088.0,-193.0
231,625.0,2.0,-81.0,2032.0,-35.0
232,625.0,2.0,-185.0,1877.0,325.0
233,625.0,2.0,-605.0,1719.0,873.0
234,625.0,2.0,-994.0,1624.0,1163.0
235,625.0,2.0,-980.0,1725.0,866.0
236,625.0,2.0,-595.0,1854.0,474.0
237,625.0,2.0,-317.0,1893.0,382.0
238,625.0,2.0,-171.0,1875.0,711.0
239,625.0,2.0,-95.0,1952.0,885.0
240,625.0,2.0,68.0,2083.0,955.0
241,625.0,2.0,243.0,2164.0,1119.0
242,625.0,2.0,289.0,2263.0,1279.0
243,625.0,2.0,-94.0,2131.0,1209.0
244,626.0,2.0,-712.0,2036.0,651.0
245,626.0,2.0,-1034.0,2244.0,506.0
246,626.0,2.0,-1181.0,2412.0,441.0
247,626.0,2.0,-1054.0,2173.0,723.0
248,626.0,2.0,-817.0,1652.0,657.0
249,626.0,2.0,-867.0,1534.0,667.0
250,626.0,2.0,-751.0,1516.0,611.0
251,626.0,2.0,-534.0,1430.0,573.0
252,626.0,2.0,-394.0,1412.0,499.0
253,626.0,2.0,-324.0,1412.0,450.0
254,626.0,2.0,-312.0,1445.0,451.0
255,626.0,2.0,-325.0,1489.0,491.0
256,626.0,2.0,-345.0,1537.0,423.0
257,626.0,2.0,-268.0,1546.0,475.0
258,626.0,2.0,-119.0,1568.0,538.0
259,626.0,2.0,-13.0,1676.0,610.0
260,626.0,2.0,-102.0,1591.0,777.0
261,626.0,2.0,-354.0,1226.0,700.0
262,626.0,2.0,-409.0,1162.0,618.0
263,626.0,2.0,-686.0,1162.0,470.0
264,626.0,2.0,-1171.0,911.0,592.0
265,627.0,2.0,-1406.0,445.0,710.0
266,627.0,2.0,-1017.0,461.0,684.0
267,627.0,2.0,-934.0,719.0,518.0
268,627.0,2.0,-869.0,813.0,525.0
269,627.0,2.0,-897.0,917.0,656.0
270,627.0,2.0,-801.0,1013.0,814.0
271,627.0,2.0,-660.0,1100.0,950.0
272,627.0,2.0,-265.0,1264.0,780.0
273,627.0,2.0,-321.0,1527.0,361.0
274,627.0,2.0,-1004.0,1427.0,198.0
275,627.0,2.0,-988.0,1234.0,510.0
276,627.0,2.0,-962.0,959.0,782.0
277,627.0,2.0,-977.0,806.0,904.0
278,627.0,2.0,-955.0,830.0,849.0
279,627.0,2.0,-916.0,855.0,850.0
280,627.0,2.0,-869.0,895.0,764.0
281,627.0,2.0,-834.0,968.0,645.0
282,627.0,2.0,-829.0,1012.0,540.0
283,627.0,2.0,-848.0,1029.0,463.0
284,627.0,2.0,-969.0,972.0,553.0
285,628.0,2.0,-1019.0,896.0,643.0
286,628.0,2.0,-967.0,883.0,704.0
287,628.0,2.0,-888.0,961.0,722.0
288,628.0,2.0,-673.0,1104.0,627.0
289,628.0,2.0,-638.0,1345.0,564.0
290,628.0,2.0,-1025.0,1362.0,431.0
291,628.0,2.0,-1156.0,1276.0,130.0
292,628.0,2.0,-1117.0,1362.0,119.0
293,628.0,2.0,-610.0,1366.0,271.0
294,628.0,2.0,-296.0,1396.0,600.0
295,628.0,2.0,-622.0,820.0,1128.0
296,628.0,2.0,-830.0,740.0,844.0
297,628.0,2.0,-1018.0,961.0,580.0
298,628.0,2.0,-1039.0,1272.0,555.0
299,628.0,2.0,-1052.0,1553.0,505.0
300,628.0,2.0,-1148.0,1924.0,359.0
301,628.0,2.0,-1183.0,2065.0,422.0
302,628.0,2.0,-991.0,1958.0,628.0
303,628.0,2.0,-796.0,2019.0,512.0
304,628.0,2.0,-698.0,2102.0,246.0
305,628.0,2.0,-1102.0,1702.0,291.0
306,629.0,2.0,-1358.0,1104.0,615.0
307,629.0,2.0,-1124.0,1174.0,646.0
308,629.0,2.0,-1037.0,1177.0,575.0
309,629.0,2.0,-866.0,1264.0,536.0
310,629.0,2.0,-772.0,1371.0,557.0
311,629.0,2.0,-752.0,1449.0,588.0
312,629.0,2.0,-768.0,1523.0,636.0
313,629.0,2.0,-836.0,1582.0,732.0
314,629.0,2.0,-900.0,1645.0,848.0
315,629.0,2.0,-996.0,1799.0,814.0
316,629.0,2.0,-1212.0,1919.0,608.0
317,629.0,2.0,-1365.0,1704.0,515.0
318,629.0,2.0,-835.0,1210.0,794.0
319,629.0,2.0,-633.0,926.0,1135.0
320,629.0,2.0,-576.0,1002.0,1262.0
321,629.0,2.0,-445.0,1259.0,1189.0
322,629.0,2.0,-486.0,1355.0,705.0
323,629.0,2.0,-772.0,1120.0,272.0
324,629.0,2.0,-1156.0,179.0,903.0
325,629.0,2.0,-1445.0,531.0,780.0
326,630.0,2.0,-1201.0,870.0,355.0
327,630.0,2.0,-1280.0,987.0,282.0
328,630.0,2.0,-1218.0,1026.0,151.0
329,630.0,2.0,-1058.0,1092.0,56.0
330,630.0,2.0,-871.0,1245.0,-161.0
331,630.0,2.0,-663.0,1286.0,-461.0
332,630.0,2.0,-539.0,1083.0,-640.0
333,630.0,2.0,-578.0,846.0,-139.0
334,630.0,2.0,-868.0,672.0,126.0
335,630.0,2.0,-995.0,749.0,79.0
336,630.0,2.0,-1122.0,959.0,80.0
337,630.0,2.0,-1335.0,1168.0,91.0
338,630.0,2.0,-1559.0,1290.0,148.0
339,630.0,2.0,-1621.0,1323.0,441.0
340,630.0,2.0,-1358.0,1125.0,892.0
341,630.0,2.0,-696.0,1069.0,914.0
342,630.0,2.0,90.0,922.0,902.0
343,630.0,2.0,435.0,1350.0,388.0
344,630.0,2.0,-196.0,1884.0,-260.0
345,630.0,2.0,-682.0,1614.0,397.0
346,630.0,2.0,-673.0,1417.0,750.0
347,631.0,2.0,-816.0,1325.0,713.0
348,631.0,2.0,-802.0,1410.0,624.0
349,631.0,2.0,-674.0,1580.0,254.0
350,631.0,2.0,-573.0,1603.0,-90.0
351,631.0,2.0,-546.0,1513.0,-140.0
352,631.0,2.0,-479.0,1079.0,586.0
353,631.0,2.0,-699.0,735.0,681.0
354,631.0,2.0,-726.0,928.0,340.0
355,631.0,2.0,-796.0,930.0,6.0
356,631.0,2.0,-978.0,818.0,-38.0
357,631.0,2.0,-1131.0,683.0,8.0
358,631.0,2.0,-1222.0,637.0,13.0
359,631.0,2.0,-1274.0,654.0,14.0
360,631.0,2.0,-1286.0,761.0,-125.0
361,631.0,2.0,-1288.0,915.0,-82.0
362,631.0,2.0,-1150.0,1069.0,70.0
363,631.0,2.0,-931.0,1284.0,44.0
364,631.0,2.0,-719.0,1517.0,-74.0
365,631.0,2.0,-657.0,1701.0,-274.0
366,631.0,2.0,-747.0,1773.0,-335.0
367,632.0,2.0,-941.0,1686.0,-510.0
368,632.0,2.0,-1188.0,1591.0,-513.0
369,632.0,2.0,-1114.0,1422.0,-216.0
370,632.0,2.0,-580.0,1255.0,268.0
371,632.0,2.0,-568.0,936.0,994.0
372,632.0,2.0,-608.0,1295.0,1104.0
373,632.0,2.0,-516.0,1538.0,1057.0
374,632.0,2.0,-462.0,1539.0,661.0
375,632.0,2.0,-665.0,1401.0,487.0
376,632.0,2.0,-902.0,1472.0,269.0
377,632.0,2.0,-937.0,1616.0,8.0
378,632.0,2.0,-986.0,1875.0,-301.0
379,632.0,2.0,-1162.0,1928.0,-629.0
380,632.0,2.0,-1679.0,1229.0,-661.0
381,632.0,2.0,-1131.0,1392.0,298.0
382,632.0,2.0,-853.0,1662.0,530.0
383,632.0,2.0,-557.0,2073.0,308.0
384,632.0,2.0,-608.0,2274.0,242.0
385,632.0,2.0,-464.0,2096.0,554.0
386,632.0,2.0,-324.0,1425.0,892.0
387,632.0,2.0,-521.0,1045.0,903.0
388,633.0,2.0,-880.0,1036.0,287.0
389,633.0,2.0,-1019.0,1216.0,-35.0
390,633.0,2.0,-1239.0,1288.0,-53.0
391,633.0,2.0,-1518.0,1075.0,344.0
392,633.0,2.0,-1287.0,751.0,805.0
393,633.0,2.0,-983.0,707.0,856.0
394,633.0,2.0,-826.0,890.0,669.0
395,633.0,2.0,-672.0,1174.0,409.0
396,633.0,2.0,-526.0,1500.0,162.0
397,633.0,2.0,-548.0,1630.0,-11.0
398,633.0,2.0,-476.0,1707.0,-248.0
399,633.0,2.0,-368.0,1833.0,-452.0
400,633.0,2.0,-357.0,2032.0,-598.0
401,633.0,2.0,-612.0,2128.0,-367.0
402,633.0,2.0,-717.0,2160.0,481.0
403,633.0,2.0,-844.0,2333.0,629.0
404,633.0,2.0,-614.0,2178.0,516.0
405,633.0,2.0,-1201.0,989.0,525.0
406,633.0,2.0,-1320.0,1126.0,149.0
407,633.0,2.0,-1312.0,1236.0,287.0
408,633.0,2.0,-1403.0,1410.0,253.0
409,634.0,2.0,-1547.0,1538.0,3.0
410,634.0,2.0,-1686.0,1846.0,-340.0
411,634.0,2.0,-1902.0,2077.0,-460.0
412,634.0,2.0,-1980.0,1712.0,72.0
413,634.0,2.0,-899.0,1210.0,156.0
414,634.0,2.0,-384.0,916.0,538.0
415,634.0,2.0,-303.0,1007.0,603.0
416,634.0,2.0,-399.0,1215.0,512.0
417,634.0,2.0,-625.0,1431.0,274.0
418,634.0,2.0,-837.0,1476.0,276.0
419,634.0,2.0,-738.0,1427.0,287.0
420,634.0,2.0,-438.0,1450.0,260.0
421,634.0,2.0,-385.0,1602.0,144.0
422,634.0,2.0,-640.0,1518.0,97.0
423,634.0,2.0,-982.0,1452.0,-115.0
424,634.0,2.0,-1223.0,1249.0,-379.0
425,634.0,2.0,-1482.0,1018.0,-152.0
426,634.0,2.0,-1557.0,905.0,517.0
427,634.0,2.0,-1192.0,989.0,851.0
428,634.0,2.0,-1101.0,1271.0,284.0
429,635.0,2.0,-1181.0,1388.0,58.0
430,635.0,2.0,-1175.0,1280.0,62.0
431,635.0,2.0,-949.0,1161.0,285.0
432,635.0,2.0,-849.0,1041.0,541.0
433,635.0,2.0,-696.0,1021.0,636.0
434,635.0,2.0,-526.0,1074.0,424.0
435,635.0,2.0,-539.0,1111.0,334.0
436,635.0,2.0,-555.0,1124.0,574.0
437,635.0,2.0,-510.0,1214.0,534.0
438,635.0,2.0,-421.0,1249.0,196.0
439,635.0,2.0,-873.0,1212.0,-118.0
440,635.0,2.0,-1305.0,1084.0,-295.0
441,635.0,2.0,-1307.0,649.0,393.0
442,635.0,2.0,-747.0,758.0,112.0
443,635.0,2.0,-755.0,619.0,99.0
444,657.0,2.0,-716.0,482.0,354.0
445,657.0,2.0,-913.0,-694.0,354.0
446,657.0,2.0,-881.0,-60.0,33.0
447,657.0,2.0,-664.0,-90.0,70.0
448,657.0,2.0,-829.0,142.0,603.0
449,657.0,2.0,-897.0,-421.0,-736.0
450,657.0,2.0,-1284.0,308.0,758.0
451,657.0,2.0,-2333.0,-681.0,410.0
452,657.0,2.0,-1584.0,-878.0,331.0
453,657.0,2.0,-1140.0,-437.0,312.0
454,657.0,2.0,-562.0,-117.0,127.0
455,657.0,2.0,1362.0,-1412.0,-33.0
456,657.0,2.0,2321.0,-1418.0,-1696.0
457,657.0,2.0,1082.0,-1136.0,-686.0
458,658.0,2.0,666.0,416.0,-447.0
459,658.0,2.0,404.0,2043.0,-478.0
460,658.0,2.0,-675.0,5345.0,-267.0
461,658.0,2.0,60.0,6100.0,-51.0
462,658.0,2.0,-257.0,4721.0,35.0
463,658.0,2.0,245.0,2599.0,-949.0
464,658.0,2.0,39.0,2379.0,-184.0
465,658.0,2.0,-463.0,851.0,-233.0
466,658.0,2.0,-537.0,721.0,-184.0
467,658.0,2.0,-522.0,724.0,-185.0
468,658.0,2.0,-600.0,557.0,-146.0
469,658.0,2.0,-640.0,451.0,-145.0
470,658.0,2.0,-645.0,455.0,-191.0
471,658.0,2.0,-622.0,451.0,-196.0
472,658.0,2.0,-569.0,528.0,-181.0
473,658.0,2.0,-545.0,532.0,-224.0
474,658.0,2.0,-600.0,465.0,-204.0
475,658.0,2.0,-561.0,581.0,-225.0
476,658.0,2.0,-613.0,464.0,-210.0
477,658.0,2.0,-706.0,349.0,-145.0
478,658.0,2.0,-700.0,374.0,-177.0
479,659.0,2.0,-675.0,502.0,-185.0
480,659.0,2.0,-651.0,418.0,-128.0
481,659.0,2.0,-693.0,317.0,-93.0
482,659.0,2.0,-687.0,247.0,-102.0
483,659.0,2.0,-656.0,469.0,-141.0
484,659.0,2.0,-625.0,436.0,-81.0
485,659.0,2.0,-707.0,169.0,-31.0
486,659.0,2.0,-663.0,310.0,-80.0
487,659.0,2.0,-725.0,226.0,-44.0
488,659.0,2.0,-693.0,316.0,-59.0
489,659.0,2.0,-659.0,276.0,-40.0
490,659.0,2.0,-623.0,543.0,-160.0
491,659.0,2.0,-527.0,415.0,-173.0
492,659.0,2.0,-467.0,541.0,-240.0
493,659.0,2.0,-455.0,588.0,-234.0
494,659.0,2.0,-435.0,639.0,-288.0
495,659.0,2.0,-482.0,584.0,-265.0
496,659.0,2.0,-450.0,624.0,-307.0
497,659.0,2.0,-371.0,724.0,-378.0
498,659.0,2.0,-401.0,643.0,-332.0
499,659.0,2.0,-422.0,653.0,-327.0
500,660.0,2.0,-411.0,677.0,-329.0
501,660.0,2.0,-448.0,621.0,-271.0
502,660.0,2.0,-378.0,702.0,-354.0
503,660.0,2.0,-448.0,571.0,-231.0
504,660.0,2.0,-492.0,510.0,-138.0
505,660.0,2.0,-417.0,660.0,-203.0
506,660.0,2.0,-415.0,593.0,-180.0
507,660.0,2.0,-406.0,647.0,-189.0
508,660.0,2.0,-447.0,549.0,-174.0
509,660.0,2.0,-573.0,295.0,-106.0
510,660.0,2.0,-638.0,196.0,-71.0
511,660.0,2.0,-676.0,152.0,-73.0
512,660.0,2.0,-664.0,187.0,-64.0
513,660.0,2.0,-612.0,289.0,-69.0
514,660.0,2.0,-627.0,109.0,-79.0
515,660.0,2.0,-697.0,138.0,-49.0
516,660.0,2.0,-749.0,67.0,-12.0
517,660.0,2.0,-737.0,6.0,-27.0
518,660.0,2.0,-787.0,69.0,-9.0
519,660.0,2.0,-782.0,32.0,22.0
520,661.0,2.0,-780.0,28.0,10.0
521,661.0,2.0,-779.0,19.0,-7.0
522,661.0,2.0,-774.0,29.0,-22.0
523,661.0,2.0,-783.0,47.0,13.0
524,661.0,2.0,-798.0,14.0,10.0
525,661.0,2.0,-787.0,-4.0,4.0
526,661.0,2.0,-769.0,-24.0,24.0
527,661.0,2.0,-770.0,7.0,9.0
528,661.0,2.0,-795.0,51.0,28.0
529,661.0,2.0,-765.0,0.0,91.0
530,661.0,2.0,-762.0,-25.0,8.0
531,661.0,2.0,-898.0,88.0,-123.0
532,661.0,2.0,-789.0,-96.0,113.0
533,661.0,2.0,-764.0,-570.0,388.0
534,661.0,2.0,-917.0,-1139.0,694.0
535,661.0,2.0,-879.0,-375.0,170.0
536,661.0,2.0,-861.0,-54.0,55.0
537,661.0,2.0,-828.0,50.0,86.0
538,661.0,2.0,-783.0,84.0,19.0
539,661.0,2.0,-801.0,74.0,-11.0
540,661.0,2.0,-762.0,64.0,44.0
541,662.0,2.0,-800.0,67.0,-86.0
542,662.0,2.0,-829.0,49.0,41.0
543,662.0,2.0,-781.0,28.0,121.0
544,662.0,2.0,-746.0,43.0,94.0
545,662.0,2.0,-749.0,24.0,91.0
546,662.0,2.0,-764.0,13.0,47.0
547,662.0,2.0,-719.0,13.0,132.0
548,662.0,2.0,-780.0,-89.0,113.0
549,662.0,2.0,-761.0,-103.0,135.0
550,662.0,2.0,-849.0,-129.0,12.0
551,662.0,2.0,-770.0,-138.0,32.0
552,662.0,2.0,-777.0,-59.0,55.0
553,662.0,2.0,-766.0,-79.0,69.0
554,662.0,2.0,-753.0,-102.0,104.0
555,662.0,2.0,-750.0,-69.0,92.0
556,662.0,2.0,-728.0,-147.0,135.0
557,662.0,2.0,-677.0,47.0,38.0
558,662.0,2.0,-762.0,86.0,-58.0
559,662.0,2.0,-772.0,113.0,-122.0
560,662.0,2.0,-747.0,104.0,-50.0
561,663.0,2.0,-733.0,28.0,-127.0
562,663.0,2.0,-697.0,136.0,-193.0
563,663.0,2.0,-759.0,45.0,-62.0
564,663.0,2.0,-779.0,24.0,-45.0
565,663.0,2.0,-696.0,302.0,-246.0
566,663.0,2.0,-555.0,375.0,-330.0
567,663.0,2.0,-601.0,204.0,-247.0
568,663.0,2.0,-515.0,517.0,-483.0
569,663.0,2.0,-663.0,229.0,-150.0
570,663.0,2.0,-630.0,281.0,-172.0
571,663.0,2.0,-538.0,471.0,-290.0
572,663.0,2.0,-511.0,525.0,-307.0
573,663.0,2.0,-525.0,496.0,-315.0
574,663.0,2.0,-531.0,520.0,-338.0
