,reset_hex,reset,resolution,x,y,z
0,473,1139.0,2,-1134.0,4044.0,1509.0
1,473,1139.0,2,-3852.0,4305.0,-1402.0
2,473,1139.0,2,-3890.0,4175.0,-1419.0
3,473,1139.0,2,-3899.0,4097.0,-1467.0
4,473,1139.0,2,-3839.0,4045.0,-1495.0
5,473,1139.0,2,-3768.0,4025.0,-1524.0
6,473,1139.0,2,-3760.0,4006.0,-1559.0
7,473,1139.0,2,-3805.0,4023.0,-1572.0
8,473,1139.0,2,-3844.0,4007.0,-1521.0
9,473,1139.0,2,-3834.0,4057.0,-1484.0
10,473,1139.0,2,-3831.0,4028.0,-1461.0
11,473,1139.0,2,-3855.0,3979.0,-1518.0
12,474,1140.0,2,-3850.0,3944.0,-1524.0
13,474,1140.0,2,-3835.0,3922.0,-1490.0
14,474,1140.0,2,-3787.0,3951.0,-1451.0
15,474,1140.0,2,-3774.0,3968.0,-1408.0
16,474,1140.0,2,-3767.0,3971.0,-1367.0
17,474,1140.0,2,-3754.0,3958.0,-1352.0
18,474,1140.0,2,-3753.0,3965.0,-1355.0
19,474,1140.0,2,-3769.0,3979.0,-1353.0
20,474,1140.0,2,-3770.0,3935.0,-1333.0
21,474,1140.0,2,-3769.0,3893.0,-1334.0
22,474,1140.0,2,-3773.0,3886.0,-1325.0
23,474,1140.0,2,-3765.0,3908.0,-1311.0
24,474,1140.0,2,-3760.0,3902.0,-1314.0
25,474,1140.0,2,-3754.0,3878.0,-1308.0
26,474,1140.0,2,-3754.0,3873.0,-1287.0
27,474,1140.0,2,-3762.0,3880.0,-1285.0
28,474,1140.0,2,-3762.0,3887.0,-1290.0
29,474,1140.0,2,-3761.0,3895.0,-1271.0
30,474,1140.0,2,-3764.0,3896.0,-1244.0
31,474,1140.0,2,-3781.0,3925.0,-1234.0
32,475,1141.0,2,-3796.0,3936.0,-1209.0
33,475,1141.0,2,-3821.0,3927.0,-1191.0
34,475,1141.0,2,-3839.0,3900.0,-1175.0
35,475,1141.0,2,-3876.0,3894.0,-1158.0
36,475,1141.0,2,-3917.0,3878.0,-1078.0
37,475,1141.0,2,-3948.0,3834.0,-888.0
38,475,1141.0,2,-3953.0,3796.0,-797.0
39,475,1141.0,2,-3882.0,3771.0,-1026.0
40,475,1141.0,2,-3690.0,3855.0,-1696.0
41,475,1141.0,2,-3348.0,4148.0,-2500.0
42,475,1141.0,2,-3465.0,4380.0,-2196.0
