,reset,resolution,x,y,z
0,b46,2,-1240,-562,1450
1,b46,2,-1247,-560,1441
2,b46,2,-1252,-604,1462
3,b46,2,-1262,-553,1441
4,b46,2,-1291,-615,1413
5,b46,2,-1269,-647,1404
6,b47,2,-1262,-670,1407
7,b47,2,-1282,-687,1395
8,b47,2,-1296,-677,1392
9,b47,2,-1307,-647,1402
10,b47,2,-1279,-542,1441
11,b47,2,-1286,-494,1467
12,b47,2,-1309,-520,1467
13,b47,2,-1380,-566,1440
14,b47,2,-1294,-496,1470
15,b47,2,-1217,-495,1516
16,b47,2,-1289,-419,1465
17,b47,2,-1304,-397,1491
18,b47,2,-1315,-433,1501
19,b47,2,-1225,-444,1519
20,b47,2,-1205,-490,1536
21,b47,2,-1253,-454,1510
22,b47,2,-1298,-424,1523
23,b47,2,-1161,-447,1585
24,b47,2,-996,-439,1578
25,b47,2,-993,-443,1615
26,b48,2,-1075,-329,1548
27,b48,2,-955,-384,1622
28,b48,2,-1027,-462,1589
29,b48,2,-1075,-505,1573
30,b48,2,-1058,-407,1571
31,b48,2,-1159,-425,1539
32,b48,2,-1117,-312,1585
33,b48,2,-1131,-350,1575
34,b48,2,-1148,-419,1603
35,b48,2,-1140,-365,1586
36,b48,2,-1107,-385,1589
37,b48,2,-1136,-452,1610
38,b48,2,-1100,-515,1632
39,b48,2,-1095,-493,1565
40,b48,2,-1144,-432,1613
41,b48,2,-1120,-431,1538
42,b48,2,-1098,-439,1551
43,b48,2,-1094,-506,1592
44,b48,2,-1133,-464,1562
45,b48,2,-1063,-459,1508
46,b48,2,-1060,-480,1542
47,b49,2,-1043,-566,1625
48,b49,2,-1073,-413,1577
49,b49,2,-1118,-387,1556
50,b49,2,-1094,-355,1594
51,b49,2,-1015,-303,1619
52,b49,2,-1052,-325,1554
53,b49,2,-1064,-222,1476
54,b49,2,-1156,-600,1668
55,b49,2,-1131,-579,1539
56,b49,2,-974,-287,1560
57,b49,2,-1036,-392,1685
58,b49,2,-1058,-532,1579
59,b49,2,-1077,-524,1557
60,b49,2,-1121,-501,1541
61,b49,2,-1092,-536,1532
62,b49,2,-1074,-535,1568
63,b49,2,-1151,-567,1560
64,b49,2,-1139,-500,1527
65,b49,2,-1141,-640,1550
66,b49,2,-1116,-560,1547
67,b4a,2,-1129,-488,1566
68,b4a,2,-1114,-517,1586
69,b4a,2,-1036,-522,1650
70,b4a,2,-1094,-534,1567
71,b4a,2,-961,-491,1584
72,b4a,2,-1020,-538,1602
73,b4a,2,-1032,-631,1620
74,b4a,2,-973,-547,1612
75,b4a,2,-1026,-550,1602
76,b4a,2,-1041,-528,1582
77,b4a,2,-1049,-565,1605
78,b4a,2,-1029,-440,1601
79,b4a,2,-1018,-431,1613
80,b4a,2,-1002,-448,1631
81,b4a,2,-1042,-442,1611
82,b4a,2,-1058,-525,1624
83,b4a,2,-1017,-481,1611
84,b4a,2,-1041,-579,1605
85,b4a,2,-1025,-503,1597
86,b4a,2,-1010,-478,1596
87,b4a,2,-1017,-523,1586
88,b4b,2,-1046,-480,1575
89,b4b,2,-1055,-538,1576
90,b4b,2,-985,-551,1566
91,b4b,2,-1081,-519,1572
92,b4b,2,-1026,-522,1614
93,b4b,2,-1045,-552,1594
94,b4b,2,-1025,-462,1595
95,b4b,2,-1025,-529,1613
96,b4b,2,-996,-471,1596
97,b4b,2,-1041,-504,1615
98,b4b,2,-1021,-477,1598
99,b4b,2,-992,-542,1628
100,b4b,2,-1008,-533,1597
101,b4b,2,-1048,-522,1598
102,b4b,2,-1027,-506,1610
103,b4b,2,-1072,-438,1533
104,b4b,2,-1056,-405,1523
105,b4b,2,-1072,-433,1532
106,b4b,2,-1044,-463,1538
107,b4b,2,-1144,-551,1484
108,b4c,2,-1048,-448,1578
109,b4c,2,-1064,-486,1554
110,b4c,2,-1076,-454,1565
111,b4c,2,-1085,-504,1570
112,b4c,2,-1113,-431,1552
113,b4c,2,-1050,-525,1579
114,b4c,2,-1012,-483,1568
115,b4c,2,-1045,-477,1575
116,b4c,2,-973,-602,1617
117,b4c,2,-1038,-558,1619
118,b4c,2,-1097,-385,1622
119,b4c,2,-1026,-384,1638
120,b4c,2,-1165,-420,1639
121,b4c,2,-945,-345,1675
122,b4c,2,-1048,-426,1667
123,b4c,2,-981,-429,1665
124,b4c,2,-966,-395,1671
125,b4c,2,-1028,-435,1663
126,b4c,2,-966,-445,1688
127,b4c,2,-1051,-442,1661
128,b4c,2,-958,-438,1653
129,b4d,2,-977,-403,1623
130,b4d,2,-978,-490,1656
131,b4d,2,-937,-406,1684
132,b4d,2,-950,-530,1656
133,b4d,2,-928,-461,1631
134,b4d,2,-965,-433,1623
135,b4d,2,-926,-413,1625
136,b4d,2,-942,-346,1560
137,b4d,2,-991,-312,1610
138,b4d,2,-944,-401,1617
139,b4d,2,-945,-382,1590
140,b4d,2,-915,-462,1668
141,b4d,2,-921,-454,1663
142,b4d,2,-886,-500,1676
143,b4d,2,-844,-436,1618
144,b4d,2,-945,-506,1634
145,b4d,2,-905,-463,1649
146,b4d,2,-897,-453,1597
147,b4d,2,-983,-534,1580
148,b4d,2,-928,-501,1587
149,b4d,2,-1034,-560,1592
150,b4e,2,-1149,-691,1578
151,b4e,2,-1125,-647,1570
152,b4e,2,-1107,-638,1537
153,b4e,2,-1183,-581,1495
154,b4e,2,-1122,-654,1530
155,b4e,2,-1171,-590,1518
156,b4e,2,-1108,-578,1505
157,b4e,2,-1130,-594,1550
158,b4e,2,-1113,-605,1504
159,b4e,2,-1146,-650,1519
160,b4e,2,-1104,-627,1525
161,b4e,2,-1068,-626,1546
162,b4e,2,-1094,-618,1511
163,b4e,2,-1099,-593,1477
164,b4e,2,-1105,-645,1516
165,b4e,2,-1071,-644,1539
166,b4e,2,-1022,-565,1570
167,b4e,2,-1029,-564,1549
168,b4e,2,-1045,-624,1578
169,b4e,2,-1070,-597,1566
170,b4f,2,-1062,-609,1570
171,b4f,2,-1011,-609,1560
172,b4f,2,-1063,-602,1546
173,b4f,2,-1052,-617,1568
174,b4f,2,-1050,-637,1572
175,b4f,2,-1069,-675,1533
176,b4f,2,-1009,-563,1560
177,b4f,2,-881,-412,1605
178,b4f,2,-836,-330,1529
179,b4f,2,-952,-520,1586
180,b4f,2,-1008,-646,1592
181,b4f,2,-1048,-660,1541
182,b4f,2,-944,-651,1525
183,b4f,2,-975,-698,1533
184,b4f,2,-970,-714,1510
185,b4f,2,-962,-665,1541
186,b4f,2,-955,-644,1550
187,b4f,2,-913,-649,1569
188,b4f,2,-1020,-640,1549
189,b4f,2,-994,-641,1573
190,b4f,2,-955,-657,1547
191,b50,2,-989,-719,1501
192,b50,2,-1036,-707,1493
193,b50,2,-998,-697,1524
194,b50,2,-990,-660,1527
195,b50,2,-989,-654,1534
196,b50,2,-975,-577,1564
197,b50,2,-932,-603,1554
198,b50,2,-901,-577,1580
199,b50,2,-862,-508,1621
200,b50,2,-867,-592,1609
201,b50,2,-837,-477,1635
202,b50,2,-820,-558,1648
203,b50,2,-835,-516,1600
204,b50,2,-829,-505,1636
205,b50,2,-820,-406,1656
206,b50,2,-729,-401,1711
207,b50,2,-643,-278,1453
208,b50,2,-880,-567,1550
209,b50,2,-1412,-697,1427
210,b50,2,-1287,-655,1446
211,b51,2,-1091,-863,1467
212,b51,2,-1066,-899,1414
213,b51,2,-1112,-866,1413
214,b51,2,-1252,-780,1437
215,b51,2,-1167,-878,1404
216,b51,2,-1102,-1040,1253
217,b51,2,-1373,-913,1248
218,b51,2,-1173,-828,1405
219,b51,2,-1203,-802,1437
220,b51,2,-1241,-788,1407
221,b51,2,-1249,-770,1394
222,b51,2,-1198,-836,1439
223,b51,2,-1200,-786,1445
224,b51,2,-1199,-817,1426
225,b51,2,-1183,-771,1420
226,b51,2,-1108,-703,1499
227,b51,2,-1083,-693,1522
228,b51,2,-1116,-684,1504
229,b51,2,-1105,-664,1522
230,b51,2,-1076,-678,1532
231,b51,2,-1099,-651,1539
232,b52,2,-1063,-611,1562
233,b52,2,-1070,-648,1526
234,b52,2,-1086,-688,1528
235,b52,2,-1100,-689,1515
236,b52,2,-1057,-676,1524
237,b52,2,-1088,-632,1544
238,b52,2,-1117,-702,1520
239,b52,2,-1126,-701,1510
240,b52,2,-1111,-701,1507
241,b52,2,-1092,-684,1501
242,b52,2,-1088,-696,1503
243,b52,2,-1116,-682,1518
244,b52,2,-1092,-638,1510
245,b52,2,-1116,-675,1534
246,b52,2,-1119,-665,1531
247,b52,2,-1098,-688,1503
248,b52,2,-1113,-702,1514
249,b52,2,-1114,-715,1503
250,b52,2,-1201,-778,1454
251,b52,2,-1262,-827,1382
252,b53,2,-1275,-852,1377
253,b53,2,-1272,-776,1408
254,b53,2,-1263,-760,1409
255,b53,2,-1279,-852,1355
256,b53,2,-1200,-806,1404
257,b53,2,-1199,-835,1408
258,b53,2,-1206,-767,1397
259,b53,2,-1195,-743,1415
260,b53,2,-1208,-759,1417
261,b53,2,-1229,-781,1415
262,b53,2,-1178,-781,1418
263,b53,2,-1221,-770,1419
264,b53,2,-1210,-748,1431
265,b53,2,-1180,-745,1458
266,b53,2,-1126,-804,1462
267,b53,2,-1140,-810,1442
268,b53,2,-1098,-841,1448
269,b53,2,-1193,-689,1469
270,b53,2,-1292,-731,1404
271,b53,2,-1295,-717,1434
272,b53,2,-1249,-839,1383
273,b54,2,-1212,-834,1381
274,b54,2,-1153,-831,1425
275,b54,2,-1088,-821,1438
276,b54,2,-1149,-774,1428
277,b54,2,-1168,-727,1431
278,b54,2,-1144,-709,1455
279,b54,2,-1174,-762,1437
280,b54,2,-1133,-806,1474
281,b54,2,-1133,-826,1465
282,b54,2,-1131,-786,1463
283,b54,2,-1097,-809,1459
284,b54,2,-1098,-777,1481
285,b54,2,-1089,-775,1442
286,b54,2,-1120,-811,1443
287,b54,2,-1140,-835,1424
288,b54,2,-1117,-821,1443
289,b54,2,-1130,-813,1432
290,b54,2,-1127,-838,1416
291,b54,2,-1118,-821,1425
292,b54,2,-1124,-832,1417
293,b54,2,-1086,-835,1426
294,b55,2,-1104,-843,1447
295,b55,2,-1077,-796,1449
296,b55,2,-1084,-777,1445
297,b55,2,-1133,-842,1418
298,b55,2,-1120,-812,1451
299,b55,2,-1080,-777,1439
300,b55,2,-1113,-835,1447
301,b55,2,-1122,-839,1431
302,b55,2,-1117,-818,1454
303,b55,2,-1136,-833,1441
304,b55,2,-1094,-812,1437
305,b55,2,-1084,-823,1473
306,b55,2,-1109,-802,1428
307,b55,2,-1096,-818,1406
308,b55,2,-1079,-762,1441
309,b55,2,-1046,-728,1501
310,b55,2,-1051,-732,1501
311,b55,2,-1072,-726,1484
312,b55,2,-1086,-761,1490
313,b55,2,-1085,-733,1469
314,b56,2,-1086,-755,1450
315,b56,2,-1074,-790,1452
316,b56,2,-1060,-794,1447
317,b56,2,-1068,-795,1463
318,b56,2,-1048,-813,1453
319,b56,2,-1059,-843,1436
320,b56,2,-1059,-800,1474
321,b56,2,-1041,-834,1478
322,b56,2,-1035,-819,1473
323,b56,2,-1047,-777,1483
324,b56,2,-1017,-796,1488
325,b56,2,-1052,-778,1465
326,b56,2,-1069,-827,1455
327,b56,2,-1056,-841,1464
328,b56,2,-1063,-802,1467
329,b56,2,-1018,-774,1480
330,b56,2,-1065,-817,1455
331,b56,2,-1033,-861,1466
332,b56,2,-1031,-825,1485
333,b56,2,-1075,-855,1425
334,b56,2,-1046,-830,1451
335,b57,2,-1012,-815,1452
336,b57,2,-987,-768,1487
337,b57,2,-1013,-830,1467
338,b57,2,-997,-807,1481
339,b57,2,-1005,-799,1475
340,b57,2,-1025,-821,1450
341,b57,2,-1017,-831,1473
342,b57,2,-1009,-818,1457
343,b57,2,-979,-828,1460
344,b57,2,-1003,-816,1452
345,b57,2,-991,-871,1480
346,b57,2,-1019,-800,1470
347,b57,2,-1015,-862,1467
348,b57,2,-994,-810,1479
349,b57,2,-1013,-849,1457
350,b57,2,-984,-859,1456
351,b57,2,-993,-867,1442
352,b57,2,-1011,-874,1442
353,b57,2,-1002,-833,1452
354,b58,2,-1011,-851,1455
355,b58,2,-1058,-857,1436
356,b58,2,-1036,-786,1451
357,b58,2,-1020,-779,1476
358,b58,2,-1014,-765,1502
359,b58,2,-1027,-783,1487
360,b58,2,-978,-772,1487
361,b58,2,-974,-806,1507
362,b58,2,-966,-809,1466
363,b58,2,-1011,-886,1422
364,b58,2,-989,-881,1435
365,b58,2,-998,-920,1432
366,b58,2,-948,-876,1457
367,b58,2,-946,-843,1456
368,b58,2,-967,-830,1448
369,b58,2,-964,-813,1461
370,b58,2,-897,-858,1460
371,b58,2,-916,-800,1508
372,b58,2,-880,-838,1443
373,b58,2,-942,-821,1453
374,b58,2,-870,-834,1453
375,b59,2,-912,-791,1470
376,b59,2,-942,-811,1457
377,b59,2,-959,-787,1475
378,b59,2,-962,-825,1469
379,b59,2,-958,-856,1477
380,b59,2,-950,-856,1474
381,b59,2,-956,-851,1459
382,b59,2,-941,-795,1427
383,b59,2,-930,-846,1456
384,b59,2,-845,-842,1473
385,b59,2,-859,-871,1424
386,b59,2,-928,-876,1396
387,b59,2,-1105,-915,1364
388,b59,2,-1129,-911,1352
389,b59,2,-1114,-897,1363
390,b59,2,-985,-801,1423
391,b59,2,-894,-819,1460
392,b59,2,-839,-850,1454
393,b59,2,-899,-839,1451
394,b59,2,-833,-916,1389
395,b5a,2,-843,-861,1434
396,b5a,2,-887,-784,1454
397,b5a,2,-941,-760,1471
398,b5a,2,-942,-739,1490
399,b5a,2,-990,-768,1463
400,b5a,2,-974,-754,1475
401,b5a,2,-899,-767,1479
402,b5a,2,-910,-792,1495
403,b5a,2,-952,-760,1482
404,b5a,2,-942,-755,1473
405,b5a,2,-908,-753,1475
406,b5a,2,-920,-747,1490
407,b5a,2,-855,-775,1504
408,b5a,2,-864,-806,1493
409,b5a,2,-890,-772,1476
410,b5a,2,-751,-685,1498
411,b5a,2,-786,-738,1536
412,b5a,2,-844,-862,1445
413,b5a,2,-927,-741,1499
414,b5a,2,-760,-683,1528
415,b5a,2,-1078,-922,1373
416,b5b,2,-1281,-955,1185
417,b5b,2,-1265,-989,1216
418,b5b,2,-1292,-1030,1173
419,b5b,2,-1318,-962,1158
420,b5b,2,-1268,-956,1199
421,b5b,2,-1267,-939,1209
422,b5b,2,-1243,-944,1263
423,b5b,2,-1275,-962,1224
424,b5b,2,-1286,-966,1222
425,b5b,2,-1252,-984,1241
426,b5b,2,-1244,-1009,1223
427,b5b,2,-1254,-959,1251
428,b5b,2,-1265,-928,1301
429,b5b,2,-1223,-980,1299
430,b5b,2,-1306,-956,1223
431,b5b,2,-1279,-895,1265
432,b5b,2,-1139,-779,1411
433,b5b,2,-1077,-744,1458
434,b5b,2,-1077,-770,1436
435,b5b,2,-1019,-729,1473
436,b5c,2,-1011,-631,1484
437,b5c,2,-982,-636,1499
438,b5c,2,-1023,-618,1472
439,b5c,2,-1043,-655,1478
440,b5c,2,-969,-564,1495
441,b5c,2,-951,-486,1564
442,b5c,2,-853,-376,1596
443,b5c,2,-863,-488,1606
444,b5c,2,-929,-541,1562
446,b5c,2,-1072,-489,1498
447,b5c,2,-1108,-416,1486
448,b5c,2,-1145,-295,1501
449,b5c,2,-1078,-329,1526
450,b5c,2,-923,-181,1476
451,b5c,2,-864,-150,1580
452,b5c,2,-752,-43,1608
453,b5c,2,-919,-295,1658
454,b5c,2,-848,-315,1658
455,b5c,2,-867,-373,1872
456,b5c,2,-820,-445,1701
457,b5c,2,-830,-459,1681
458,b5d,2,-852,-393,1682
459,b5d,2,-819,-358,1671
460,b5d,2,-831,-439,1614
461,b5d,2,-743,-531,1579
462,b5d,2,-704,-443,1678
463,b5d,2,-904,-479,1748
464,b5d,2,-905,-416,1577
465,b5d,2,-817,-462,1555
466,b5d,2,-835,-370,1563
467,b5d,2,-796,-424,1585
468,b5d,2,-867,-536,1651
469,b5d,2,-831,-510,1650
470,b5d,2,-814,-502,1650
471,b5d,2,-783,-496,1664
472,b5d,2,-787,-578,1654
473,b5d,2,-730,-493,1712
474,b5d,2,-742,-611,1684
475,b5d,2,-726,-654,1693
476,b5d,2,-788,-601,1710
477,b5d,2,-743,-600,1757
478,b5e,2,-769,-650,1876
479,b5e,2,-882,-444,1930
480,b5e,2,-1326,279,1368
481,b5e,2,-1060,89,1323
482,b5e,2,-802,195,1710
483,b5e,2,-901,218,1613
484,b5e,2,-1006,386,1386
485,b5e,2,-1055,460,1299
486,b5e,2,-927,381,1439
487,b5e,2,-1000,305,1603
488,b5e,2,-886,38,1418
489,b5e,2,-541,-109,1468
490,b5e,2,-546,-322,1360
491,b5e,2,-197,-843,1392
492,b5e,2,-585,-1138,1696
493,b5e,2,-880,-962,1628
494,b5e,2,-833,-963,1335
495,b5e,2,-943,-833,1378
496,b5e,2,-838,-629,1312
497,b5e,2,-781,-373,1378
498,b5e,2,-640,-190,1340
499,b5f,2,-502,-166,1341
500,b5f,2,-532,-383,1299
501,b5f,2,-447,-537,1358
502,b5f,2,-567,-798,1420
503,b5f,2,-732,-775,1411
504,b5f,2,-828,-760,1205
505,b5f,2,-870,-517,1239
506,b5f,2,-777,-388,1360
507,b5f,2,-1050,-471,1365
508,b5f,2,-1131,-510,1615
509,b5f,2,-1021,-508,1878
510,b5f,2,-1005,-451,1760
511,b5f,2,-1020,-460,1709
512,b5f,2,-1087,-404,1763
513,b5f,2,-1023,-339,1638
514,b5f,2,-1074,-303,1751
515,b5f,2,-1054,-258,1615
516,b5f,2,-1102,-262,1612
517,b5f,2,-1008,-172,1606
518,b5f,2,-1014,-209,1576
519,b5f,2,-1034,-103,1707
520,b60,2,-1061,-195,1773
521,b60,2,-1040,-532,1832
522,b60,2,-1097,-569,1759
523,b60,2,-1204,-520,1583
524,b60,2,-1170,-430,1462
525,b60,2,-1189,-423,1431
526,b60,2,-1066,-426,1391
527,b60,2,-1060,-444,1522
528,b60,2,-1013,-384,1559
529,b60,2,-1064,-355,1581
530,b60,2,-1065,-386,1547
531,b60,2,-1055,-309,1561
532,b60,2,-1085,-380,1583
533,b60,2,-1066,-367,1640
534,b60,2,-1037,-381,1664
535,b60,2,-1055,-436,1634
536,b60,2,-1097,-463,1625
537,b60,2,-1086,-541,1633
538,b60,2,-1097,-453,1663
539,b60,2,-1147,-492,1591
540,b61,2,-1110,-507,1530
541,b61,2,-1130,-489,1584
542,b61,2,-1110,-467,1662
543,b61,2,-1101,-484,1643
544,b61,2,-1043,-483,1624
545,b61,2,-1084,-422,1708
546,b61,2,-1107,-528,1579
547,b61,2,-1025,-553,1720
548,b61,2,-1061,-533,1792
549,b61,2,-1066,-589,1757
550,b61,2,-992,-506,1695
551,b61,2,-935,-584,1691
552,b61,2,-888,-557,1618
553,b61,2,-979,-496,1652
554,b61,2,-1072,-453,1591
555,b61,2,-1061,-422,1433
556,b61,2,-1082,-440,1469
557,b61,2,-1111,-363,1511
558,b61,2,-1204,-414,1483
559,b61,2,-1080,-304,1637
560,b61,2,-1064,-374,1755
561,b62,2,-1023,-685,1922
562,b62,2,-1113,-843,2244
563,b62,2,-1160,-803,2109
564,b62,2,-1181,-734,2157
565,b62,2,-1095,-560,1916
566,b62,2,-1088,-478,1706
567,b62,2,-1016,-458,1661
568,b62,2,-959,-427,1641
569,b62,2,-884,-485,1569
570,b62,2,-930,-455,1654
571,b62,2,-923,-369,1636
572,b62,2,-963,-366,1651
573,b62,2,-871,-356,1649
574,b62,2,-845,-406,1640
575,b62,2,-856,-337,1658
576,b62,2,-849,-317,1591
577,b62,2,-959,-331,1603
578,b62,2,-849,-262,1546
579,b62,2,-642,-204,1613
580,b62,2,-609,-306,1563
581,b63,2,-767,-403,1799
582,b63,2,-781,-251,1886
583,b63,2,-822,-88,1743
584,b63,2,-726,-164,1579
585,b63,2,-659,-255,1513
586,b63,2,-743,-250,1461
587,b63,2,-702,-173,1536
588,b63,2,-811,-201,1587
589,b63,2,-721,19,1668
590,b63,2,-679,293,1752
591,b63,2,-665,99,1657
592,b63,2,-561,73,1773
593,b63,2,-409,-204,1872
594,b63,2,-313,-232,1993
595,b63,2,-394,-237,1850
596,b63,2,-532,-340,1679
597,b63,2,-528,-323,1715
598,b63,2,-538,-588,1741
599,b63,2,-780,-469,1914
600,b63,2,-911,-544,1689
601,b63,2,-955,-566,1575
602,b64,2,-1030,-389,1526
603,b64,2,-1085,-323,1463
604,b64,2,-1209,-93,1488
605,b64,2,-1470,-73,1555
606,b64,2,-1444,227,1706
607,b64,2,-1391,301,1702
608,b64,2,-1432,461,1547
609,b64,2,-1520,396,1602
610,b64,2,-1302,486,1660
611,b64,2,-806,297,2051
612,b64,2,-549,377,2035
613,b64,2,-250,110,2012
614,b64,2,-507,26,1727
615,b64,2,-656,-264,1681
616,b64,2,-570,-364,1795
617,b64,2,-935,-273,1652
618,b64,2,-961,-320,1415
619,b64,2,-923,-269,1494
620,b64,2,-1134,-160,1520
621,b64,2,-1200,116,1540
622,b65,2,-977,199,1650
623,b65,2,-817,369,1762
624,b65,2,-783,332,1743
625,b65,2,-613,201,1606
626,b65,2,-463,125,1597
627,b65,2,-697,-21,1725
628,b65,2,-1107,251,1769
629,b65,2,-920,506,1842
630,b65,2,-641,902,1769
631,b65,2,-452,1050,1478
632,b65,2,-109,769,1084
633,b65,2,-100,-131,1071
634,b65,2,-415,-600,1313
635,b65,2,-649,-1015,1370
636,b65,2,-1045,-975,1465
637,b65,2,-1205,-678,1527
638,b65,2,-1325,-527,1548
639,b65,2,-876,-429,1585
640,b65,2,-1215,293,1673
641,b65,2,-1689,1098,1272
642,b65,2,-1476,996,613
643,b66,2,-1473,482,709
644,b66,2,-1663,373,887
645,b66,2,-1735,376,855
646,b66,2,-1377,548,956
647,b66,2,-1002,281,1235
648,b66,2,-914,14,1449
649,b66,2,-1012,-236,1399
650,b66,2,-970,-460,1373
651,b66,2,-842,-647,1447
652,b66,2,-795,-551,1440
653,b66,2,-876,-514,1457
654,b66,2,-795,-570,1668
655,b66,2,-829,-613,1972
656,b66,2,-861,-558,2156
657,b66,2,-919,-454,2127
658,b66,2,-757,-447,2011
659,b66,2,-773,-241,2081
660,b66,2,-799,-328,1979
661,b66,2,-839,-389,1873
662,b66,2,-907,-448,1644
663,b66,2,-1075,-375,1585
664,b67,2,-1188,-354,1519
665,b67,2,-1087,164,1537
666,b67,2,-1071,168,1227
667,b67,2,-906,113,1325
668,b67,2,-754,357,1307
669,b67,2,-177,40,1532
670,b67,2,-309,-126,1419
671,b67,2,-428,-815,1376
672,b67,2,-708,-1460,1623
673,b67,2,-1027,-1119,2010
674,b67,2,-904,-575,1767
675,b67,2,-903,-541,1564
676,b67,2,-869,-606,1722
677,b67,2,-858,-498,1883
678,b67,2,-1048,-432,1951
679,b67,2,-1018,-449,1919
680,b67,2,-1076,-525,1953
681,b67,2,-964,-159,1863
682,b67,2,-957,-102,1748
683,b67,2,-913,-18,1624
684,b68,2,-904,-48,1656
685,b68,2,-843,-151,1591
686,b68,2,-863,-124,1512
687,b68,2,-842,-112,1573
688,b68,2,-766,-345,1663
689,b68,2,-726,-277,1662
690,b68,2,-938,-187,1595
691,b68,2,-789,-322,1800
692,b68,2,-806,-393,1831
693,b68,2,-856,-411,1673
694,b68,2,-792,-387,1661
695,b68,2,-675,-479,1740
696,b68,2,-731,-420,1751
697,b68,2,-732,-455,1826
698,b68,2,-819,-410,1802
699,b68,2,-807,-443,1685
700,b68,2,-773,-385,1698
701,b68,2,-766,-520,1703
702,b68,2,-777,-413,1689
703,b68,2,-769,-431,1681
704,b68,2,-758,-422,1717
705,b69,2,-839,-423,1702
706,b69,2,-758,-412,1692
707,b69,2,-780,-458,1680
708,b69,2,-749,-473,1665
709,b69,2,-751,-428,1687
710,b69,2,-820,-409,1726
711,b69,2,-816,-469,1665
712,b69,2,-800,-434,1682
713,b69,2,-741,-366,1691
714,b69,2,-721,-334,1773
715,b69,2,-871,-293,1678
716,b69,2,-791,-314,1694
717,b69,2,-748,-335,1691
718,b69,2,-771,-500,1765
719,b69,2,-672,-328,1834
720,b69,2,-743,-434,1493
721,b69,2,-674,-394,1518
722,b69,2,-692,-438,1555
723,b69,2,-621,-544,1581
724,b69,2,-714,-539,1684
725,b6a,2,-818,-513,1762
726,b6a,2,-857,-410,1727
727,b6a,2,-868,-339,1579
728,b6a,2,-821,-356,1494
729,b6a,2,-875,-411,1491
730,b6a,2,-903,-549,1528
731,b6a,2,-926,-565,1482
732,b6a,2,-964,-382,1552
733,b6a,2,-947,-218,1664
734,b6a,2,-1111,-252,1747
735,b6a,2,-1234,-112,1724
736,b6a,2,-1210,-232,1813
737,b6a,2,-1073,-498,1639
738,b6a,2,-1033,-649,1600
739,b6a,2,-974,-599,1577
740,b6a,2,-970,-556,1625
741,b6a,2,-948,-427,1852
742,b6a,2,-939,-283,1833
743,b6a,2,-935,-322,1724
744,b6a,2,-900,-258,1699
745,b6a,2,-865,-348,1633
746,b6b,2,-925,-405,1731
747,b6b,2,-961,-381,1689
748,b6b,2,-913,-409,1674
749,b6b,2,-821,-333,1716
750,b6b,2,-874,-361,1673
751,b6b,2,-955,-330,1460
752,b6b,2,-812,-448,1566
753,b6b,2,-898,-433,1709
754,b6b,2,-820,-421,1727
755,b6b,2,-902,-413,1616
756,b6b,2,-828,-413,1495
757,b6b,2,-775,-389,1448
758,b6b,2,-832,-442,1549
759,b6b,2,-905,-373,1675
760,b6b,2,-1027,-204,1569
761,b6b,2,-922,-238,1753
762,b6b,2,-916,-197,1708
763,b6b,2,-867,-189,1565
764,b6b,2,-842,-298,1539
765,b6b,2,-875,-354,1597
766,b6c,2,-840,-291,1603
767,b6c,2,-814,-240,1629
768,b6c,2,-808,-317,1576
769,b6c,2,-791,-423,1657
770,b6c,2,-828,-388,1617
771,b6c,2,-841,-350,1614
772,b6c,2,-862,-459,1649
773,b6c,2,-848,-420,1642
774,b6c,2,-733,-225,1673
775,b6c,2,-793,-267,1619
776,b6c,2,-820,-229,1609
777,b6c,2,-845,-334,1633
778,b6c,2,-834,-396,1674
779,b6c,2,-818,-350,1670
780,b6c,2,-837,-491,1601
781,b6c,2,-777,-370,1667
782,b6c,2,-828,-378,1662
783,b6c,2,-920,-338,1664
784,b6c,2,-883,-319,1588
785,b6c,2,-877,-315,1658
786,b6c,2,-836,-401,1649
787,b6d,2,-864,-462,1697
788,b6d,2,-860,-366,1628
789,b6d,2,-793,-312,1630
790,b6d,2,-791,-310,1647
791,b6d,2,-801,-305,1632
792,b6d,2,-644,-424,1615
793,b6d,2,-560,-283,1578
794,b6d,2,-646,-260,1532
795,b6d,2,-734,-260,1524
796,b6d,2,-683,-186,1710
797,b6d,2,-661,-176,1583
798,b6d,2,-736,-92,1535
799,b6d,2,-655,-165,1589
800,b6d,2,-749,-244,1700
801,b6d,2,-624,-318,1680
802,b6d,2,-677,-306,1754
803,b6d,2,-650,-187,1734
804,b6d,2,-649,-118,1663
805,b6d,2,-641,87,1577
806,b6d,2,-519,10,1529
807,b6e,2,-483,-124,1643
808,b6e,2,-548,-141,1851
809,b6e,2,-537,-130,1847
810,b6e,2,-595,-214,1832
811,b6e,2,-544,-215,1743
812,b6e,2,-575,-162,1741
813,b6e,2,-509,-217,1668
814,b6e,2,-436,-223,1713
815,b6e,2,-485,-138,1706
816,b6e,2,-507,-123,1665
817,b6e,2,-536,-198,1686
818,b6e,2,-532,-278,1660
819,b6e,2,-538,-261,1660
820,b6e,2,-584,-230,1625
821,b6e,2,-610,-153,1665
822,b6e,2,-878,151,1616
823,b6e,2,-863,349,1429
824,b6e,2,-650,363,1536
825,b6e,2,-444,333,1652
826,b6e,2,-329,170,1729
827,b6e,2,-367,-101,1767
828,b6f,2,-499,-258,1753
